""ID"",""Occupancy ID Number"",""Street"",""Zip Code"",""Census Tract""
""2383"",""022838         "",""WOODLAND AVE"",""40210     "",""0016.00""
""2384"",""022945         "",""W MADISON ST"",""40211     "",""0024.00""
""2385"",""022945         "",""W MADISON ST"",""40211     "",""0024.00""
""2386"",""023003         "",""E EVELYN AVE"",""40215     "",""0040.00""
""2387"",""023003         "",""E EVELYN AVE"",""40215     "",""0040.00""
""2388"",""023171         "",""E BRECKINRIDGE ST"",""40205     "",""0064.00""
""2389"",""023171         "",""E BRECKINRIDGE ST"",""40205     "",""0064.00""
""2390"",""023291         "",""S 41ST ST"",""40212     "",""0008.00""
""2391"",""023017         "",""N 21ST ST"",""40203     "",""0023.00""
""2392"",""023017         "",""N 21ST ST"",""40203     "",""0023.00""
""2393"",""023293         "",""HAZEL ST"",""40211     "",""       ""
""2394"",""023293         "",""HAZEL ST"",""40211     "",""       ""
""2395"",""001846         "",""W MARKET ST"",""40212     "",""0004.00""
""2396"",""023502         "",""BANK ST"",""40212     "",""0003.00""
""2397"",""023502         "",""BANK ST"",""40212     "",""0003.00""
""2398"",""023543         "",""ST XAVIER ST"",""40212     "",""0021.00""
""2399"",""023543         "",""ST XAVIER ST"",""40212     "",""0021.00""
""2400"",""024059         "",""Grand AVE"",""40211     "",""0012.00""
""2401"",""024061         "",""N 19TH ST"",""40203     "",""0023.00""
""2402"",""024062         "",""N 19TH ST"",""40203     "",""0023.00""
""2403"",""024064         "",""N 19TH ST"",""40203     "",""0023.00""
""2404"",""024068         "",""GARDINER LN"",""40205     "",""0097.00""
""2405"",""024070         "",""GARDINER LN"",""40205     "",""0097.00""
""2406"",""024077         "",""GARDINER LN"",""40205     "",""0097.00""
""2407"",""024079         "",""GARDINER LN"",""40205     "",""0097.00""
""2408"",""024081         "",""ELLISON AVE"",""40204     "",""0069.00""
""2409"",""024076         "",""BELLEVUE AVE"",""40215     "",""0046.00""
""2410"",""024096         "",""WATERLEAF CT"",""40207     "",""0077.00""
""2411"",""024099         "",""E KENTON ST"",""40215     "",""0041.00""
""2412"",""024102         "",""GARDINER LN"",""40205     "",""0097.00""
""2413"",""024108         "",""GARDINER LN"",""40205     "",""0097.00""
""2414"",""024109         "",""GARDINER LN"",""40205     "",""0097.00""
""2415"",""024114         "",""GARDINER LN"",""40205     "",""0097.00""
""2416"",""024116         "",""GARDINER LN"",""40205     "",""0097.00""
""2417"",""024118         "",""GARDINER LN"",""40205     "",""0097.00""
""2418"",""024126         "",""MONTANA AVE"",""40208     "",""0037.00""
""2419"",""024128         "",""CHRISTY AVE"",""40204     "",""0064.00""
""2420"",""024135         "",""CHRISTY AVE"",""40204     "",""0064.00""
""2421"",""024145         "",""CHRISTY AVE"",""40204     "",""0064.00""
""2422"",""024158         "",""DUMESNIL ST"",""40210     "",""0027.00""
""2423"",""024164         "",""COLORADO AVE"",""40208     "",""0037.00""
""2424"",""024167         "",""COLORADO AVE"",""40208     "",""0037.00""
""2425"",""024169         "",""COLORADO AVE"",""40208     "",""0037.00""
""2426"",""024170         "",""COLORADO AVE"",""40208     "",""0037.00""
""2427"",""024174         "",""COLORADO AVE"",""40208     "",""0037.00""
""2428"",""024180         "",""COLORADO AVE"",""40208     "",""0037.00""
""2429"",""024184         "",""RUSSELL LEE DR"",""40211     "",""0014.00""
""2430"",""024198         "",""LEXINGTON RD"",""40206     "",""0087.00""
""2431"",""024246         "",""GRIFFITHS AVE"",""40203     "",""0023.00""
""2432"",""024244         "",""GRIFFITHS AVE"",""40203     "",""0023.00""
""2433"",""024242         "",""GRIFFITHS AVE"",""40203     "",""0023.00""
""2434"",""024227         "",""GRIFFITHS AVE"",""40203     "",""0023.00""
""2435"",""024201         "",""N 19TH ST"",""40203     "",""0023.00""
""2436"",""024196         "",""N 19TH ST"",""40203     "",""0002.00""
""2437"",""024192         "",""N 19TH ST"",""40203     "",""0002.00""
""2438"",""024211         "",""N 19TH ST"",""40203     "",""0023.00""
""2439"",""024214         "",""N 19TH ST"",""40203     "",""0023.00""
""2440"",""024216         "",""N 19TH ST"",""40203     "",""0023.00""
""2441"",""024222         "",""GRIFFITHS AVE"",""40203     "",""0023.00""
""2442"",""024224         "",""GRIFFITHS AVE"",""40203     "",""0023.00""
""2443"",""024252         "",""N 23RD ST"",""40212     "",""0023.00""
""2444"",""024268         "",""S 41ST ST"",""402       "",""0009.00""
""2445"",""028447         "",""W MARKET ST"",""40212     "",""0024.00""
""2446"",""028454         "",""W MARKET ST"",""40212     "",""0024.00""
""2447"",""028461         "",""CEDAR ST"",""40212     "",""0024.00""
""2448"",""028463         "",""CEDAR ST"",""40212     "",""0024.00""
""2449"",""028465         "",""CEDAR ST"",""40212     "",""0024.00""
""2450"",""028475         "",""CEDAR ST"",""40212     "",""0024.00""
""2451"",""028476         "",""W MARKET ST"",""40212     "",""0024.00""
""2452"",""028485         "",""W JEFFERSON ST"",""40212     "",""0024.00""
""2453"",""028506         "",""E WASHINGTON ST"",""40206     "",""0059.00""
""2454"",""028507         "",""MID DALE LN"",""40220     "",""0110.04""
""2455"",""028513         "",""CHRISTY AVE"",""40204     "",""0064.00""
""2456"",""028519         "",""CHRISTY AVE"",""40204     "",""0064.00""
""2457"",""028521         "",""CHRISTY AVE"",""40204     "",""0064.00""
""2458"",""028526         "",""RUFER AVE"",""40204     "",""0064.00""
""2459"",""028528         "",""CHRISTY AVE"",""40204     "",""0064.00""
""2460"",""028530         "",""RUFER AVE"",""40204     "",""0064.00""
""2461"",""028533         "",""CHRISTY AVE"",""40204     "",""0064.00""
""2462"",""028539         "",""RUFER AVE"",""40204     "",""0064.00""
""2463"",""028544         "",""S 18TH ST"",""40203     "",""0024.00""
""2464"",""028546         "",""DEBARR ST"",""40204     "",""0064.00""
""2465"",""028551         "",""HULL ST"",""40204     "",""0081.00""
""2466"",""028554         "",""HULL ST"",""40204     "",""0081.00""
""2467"",""028556         "",""HULL ST"",""40204     "",""0081.00""
""2468"",""028566         "",""BRYAN WAY"",""40220     "",""0109.02""
""2469"",""028569         "",""PIRTLE ST"",""40203     "",""0023.00""
""2470"",""028571         "",""OLD CANNONS LN"",""40205     "",""0131.00""
""2471"",""028576         "",""S BROOK ST"",""402       "",""0065.00""
""2472"",""028578         "",""GARLAND AVE"",""402       "",""0010.00""
""2473"",""028588         "",""S 1ST ST"",""40215     "",""0041.00""
""2474"",""028589         "",""W JEFFERSON ST"",""40212     "",""0024.00""
""2475"",""028592         "",""W JEFFERSON ST"",""40212     "",""0024.00""
""2476"",""028594         "",""W JEFFERSON ST"",""40212     "",""0024.00""
""2477"",""028599         "",""W JEFFERSON ST"",""40212     "",""0024.00""
""2478"",""028602         "",""W JEFFERSON ST"",""40212     "",""0024.00""
""2479"",""028607         "",""W JEFFERSON ST"",""40212     "",""0024.00""
""2480"",""028609         "",""W JEFFERSON ST"",""40212     "",""0024.00""
""2481"",""028610         "",""W JEFFERSON ST"",""40212     "",""0024.00""
""2482"",""028617         "",""S 24th ST"",""40212     "",""0024.00""
""2483"",""028619         "",""S 24TH ST"",""40212     "",""0024.00""
""2484"",""028623         "",""S 24TH ST"",""40212     "",""0024.00""
""2485"",""028629         "",""CEDAR ST"",""40212     "",""0024.00""
""2486"",""028630         "",""CEDAR ST"",""40212     "",""0024.00""
""2487"",""028633         "",""CEDAR ST"",""40212     "",""0024.00""
""2488"",""028639         "",""CEDAR ST"",""40212     "",""0024.00""
""2489"",""028641         "",""CEDAR ST"",""40212     "",""0024.00""
""2490"",""028642         "",""CEDAR ST"",""40212     "",""0024.00""
""2491"",""028649         "",""CEDAR ST"",""40212     "",""0024.00""
""2492"",""028656         "",""CEDAR ST"",""40212     "",""0024.00""
""2493"",""028658         "",""GREENWOOD AVE"",""40211     "",""0012.00""
""2494"",""028663         "",""CEDAR ST"",""40212     "",""0024.00""
""2495"",""028665         "",""CEDAR ST"",""40212     "",""0024.00""
""2496"",""028667         "",""CEDAR ST"",""40212     "",""0024.00""
""2497"",""024132         "",""CHRISTY AVE"",""40204     "",""0064.00""
""2498"",""024134         "",""CHRISTY AVE"",""40204     "",""0064.00""
""2499"",""024144         "",""CHRISTY AVE"",""40204     "",""0064.00""
""2500"",""024146         "",""CHRISTY AVE"",""40204     "",""0064.00""
""2501"",""024150         "",""VERMONT AVE"",""402       "",""0007.00""
""2502"",""024157         "",""PRENTICE ST"",""40210     "",""0128.02""
""2503"",""024159         "",""N 45TH ST"",""40212     "",""0008.00""
""2504"",""024165         "",""COLORADO AVE"",""40208     "",""0037.00""
""2505"",""024166         "",""COLORADO AVE"",""40208     "",""0037.00""
""2506"",""024173         "",""COLORADO AVE"",""40208     "",""0037.00""
""2507"",""024175         "",""COLORADO AVE"",""40208     "",""0037.00""
""2508"",""024183         "",""HUNSINGER LN"",""40222     "",""0110.03""
""2509"",""024185         "",""JUNIPER HILL RD"",""40206     "",""0087.00""
""2510"",""024202         "",""E BURNETT AVE"",""402       "",""0071.00""
""2511"",""024245         "",""GRIFFITHS AVE"",""40203     "",""0023.00""
""2512"",""024245         "",""GRIFFITHS AVE"",""40203     "",""0023.00""
""2513"",""024243         "",""GRIFFITHS AVE"",""40203     "",""0023.00""
""2514"",""024236         "",""GRIFFITHS AVE"",""40203     "",""0023.00""
""2515"",""024235         "",""GRIFFITHS AVE"",""40203     "",""0023.00""
""2516"",""024203         "",""N 19TH ST"",""40203     "",""0023.00""
""2517"",""024200         "",""N 19TH ST"",""40203     "",""0023.00""
""2518"",""024197         "",""N 19TH ST"",""40203     "",""0023.00""
""2519"",""024195         "",""N 19TH ST"",""40203     "",""0002.00""
""2520"",""024209         "",""N 19TH ST"",""40212     "",""0024.00""
""2521"",""024213         "",""N 19TH ST"",""40203     "",""0023.00""
""2522"",""024219         "",""GRIFFITHS AVE"",""40203     "",""0023.00""
""2523"",""024253         "",""DIXDALE AVE"",""402       "",""0016.00""
""2524"",""024260         "",""ROWAN ST"",""40203     "",""0023.00""
""2525"",""024262         "",""ASH ST"",""40217     "",""0069.00""
""2526"",""028455         "",""CEDAR ST"",""40212     "",""0024.00""
""2527"",""028457         "",""W MARKET ST"",""40212     "",""0024.00""
""2528"",""028477         "",""CEDAR ST"",""40212     "",""0024.00""
""2529"",""028484         "",""W JEFFERSON ST"",""40212     "",""0024.00""
""2530"",""028487         "",""W JEFFERSON ST"",""40212     "",""0024.00""
""2531"",""028508         "",""CREEL AVE"",""40208     "",""0037.00""
""2532"",""028511         "",""CHRISTY AVE"",""40204     "",""0064.00""
""2533"",""028514         "",""CHRISTY AVE"",""40204     "",""0064.00""
""2534"",""028520         "",""CHRISTY AVE"",""40204     "",""0064.00""
""2535"",""028527         "",""RUFER AVE"",""40204     "",""0064.00""
""2536"",""028529         "",""CHRISTY AVE"",""40204     "",""0064.00""
""2537"",""028531         "",""CHRISTY AVE"",""40204     "",""0064.00""
""2538"",""028532         "",""RUFER AVE"",""40204     "",""0064.00""
""2539"",""028534         "",""RUFER AVE"",""40204     "",""0064.00""
""2540"",""028538         "",""CHRISTY AVE"",""40204     "",""0064.00""
""2541"",""028540         "",""RUFER AVE"",""40204     "",""0064.00""
""2542"",""028547         "",""HULL ST"",""40204     "",""0081.00""
""2543"",""028550         "",""HULL ST"",""40204     "",""0081.00""
""2544"",""028557         "",""HULL ST"",""40204     "",""0081.00""
""2545"",""028559         "",""S BROOK ST"",""402       "",""0041.00""
""2546"",""028559         "",""S BROOK ST"",""402       "",""0041.00""
""2547"",""028561         "",""IOLA RD"",""40205     "",""0105.00""
""2548"",""028563         "",""MCCOY WAY"",""40205     "",""0131.00""
""2549"",""028270         "",""TREMONT DR"",""40205     "",""0096.00""
""2550"",""011419         "",""E OAK ST"",""40203     "",""0065.00""
""2551"",""028577         "",""W Broadway"",""40211     "",""0010.00""
""2552"",""028577         "",""W Broadway"",""40211     "",""0010.00""
""2553"",""028577         "",""W Broadway"",""40211     "",""0010.00""
""2554"",""028580         "",""LEXINGTON RD"",""40204     "",""0081.00""
""2555"",""028580         "",""LEXINGTON RD"",""40204     "",""0081.00""
""2556"",""028591         "",""W JEFFERSON ST"",""40212     "",""0024.00""
""2557"",""028597         "",""W JEFFERSON ST"",""40212     "",""0024.00""
""2558"",""028601         "",""W JEFFERSON ST"",""40212     "",""0024.00""
""2559"",""028604         "",""W JEFFERSON ST"",""40212     "",""0024.00""
""2560"",""028618         "",""ROWAN ST"",""40203     "",""0023.00""
""2561"",""028621         "",""S 24TH ST"",""40212     "",""0024.00""
""2562"",""028628         "",""CEDAR ST"",""40212     "",""0024.00""
""2563"",""028631         "",""CEDAR ST"",""40212     "",""0024.00""
""2564"",""028631         "",""CEDAR ST"",""40212     "",""0024.00""
""2565"",""028632         "",""CEDAR ST"",""40212     "",""0024.00""
""2566"",""028638         "",""CEDAR ST"",""40212     "",""0024.00""
""2567"",""028640         "",""CEDAR ST"",""40212     "",""0024.00""
""2568"",""028643         "",""CEDAR ST"",""40212     "",""0024.00""
""2569"",""022734         "",""CEDAR ST"",""40212     "",""0024.00""
""2570"",""028655         "",""CEDAR ST"",""40212     "",""0024.00""
""2571"",""028657         "",""CEDAR ST"",""40212     "",""0024.00""
""2572"",""028659         "",""S 41ST ST"",""40211     "",""0012.00""
""2573"",""028685         "",""S 40TH ST"",""40211     "",""0014.00""
""2574"",""028689         "",""S 41ST ST"",""40211     "",""0014.00""
""2575"",""028696         "",""S 41ST ST"",""40211     "",""0014.00""
""2576"",""028698         "",""ALGONQUIN PKY"",""40211     "",""0014.00""
""2577"",""028699         "",""S 40TH ST"",""40211     "",""0014.00""
""2578"",""028708         "",""S 40TH ST"",""40211     "",""0014.00""
""2579"",""028716         "",""HIGHLAND AVE"",""40204     "",""0063.00""
""2580"",""028751         "",""RUFER AVE"",""40204     "",""0064.00""
""2581"",""028752         "",""RUFER AVE"",""40204     "",""0064.00""
""2582"",""028758         "",""SCHILLER AVE"",""40204     "",""0063.00""
""2583"",""028763         "",""HEPBURN AVE"",""40204     "",""0064.00""
""2584"",""028770         "",""E LIBERTY ST"",""40204     "",""0059.00""
""2585"",""028775         "",""LYTLE ST"",""40203     "",""0023.00""
""2586"",""028777         "",""HEPBURN AVE"",""40204     "",""0064.00""
""2587"",""029544         "",""MERIDALE AVE"",""40214     "",""0044.00""
""2588"",""029557         "",""FAY AVE"",""40214     "",""0090.00""
""2589"",""029559         "",""EUCLID AVE"",""40208     "",""0036.00""
""2590"",""029564         "",""CYPRESS ST"",""402       "",""0016.00""
""2591"",""029570         "",""MILTON ST"",""40217     "",""0068.00""
""2592"",""029582         "",""GRAND AVE"",""40210     "",""0027.00""
""2593"",""029583         "",""W BROADWAY"",""40211     "",""0027.00""
""2594"",""023952         "",""S 6TH ST"",""40208     "",""0037.00""
""2595"",""029589         "",""RADIANCE RD"",""40220     "",""0111.01""
""2596"",""029589         "",""RADIANCE RD"",""40220     "",""0111.01""
""2597"",""029590         "",""HALE AVE"",""40211     "",""0027.00""
""2598"",""029599         "",""BURWELL AVE"",""402       "",""0016.00""
""2599"",""029605         "",""CALDWELL ST"",""40204     "",""0063.00""
""2600"",""029607         "",""VINE ST"",""40204     "",""0063.00""
""2601"",""029617         "",""HIGHLAND AVE"",""40204     "",""0063.00""
""2602"",""029624         "",""DEARCY AVE"",""40215     "",""0038.00""
""2603"",""029624         "",""DEARCY AVE"",""40215     "",""0038.00""
""2604"",""029630         "",""ASHBROOK AVE"",""40220     "",""0110.04""
""2605"",""029630         "",""ASHBROOK AVE"",""40220     "",""0110.04""
""2606"",""029636         "",""EASTERN PKY"",""40215     "",""0071.00""
""2607"",""029639         "",""VINE ST"",""40204     "",""0063.00""
""2608"",""029642         "",""VINE ST"",""40204     "",""0063.00""
""2609"",""029644         "",""VINE ST"",""40204     "",""0063.00""
""2610"",""029649         "",""VINE ST"",""40204     "",""0063.00""
""2611"",""029652         "",""VINE ST"",""40204     "",""0063.00""
""2612"",""029654         "",""VINE ST"",""40204     "",""0063.00""
""2613"",""029666         "",""SOUTHSIDE DR"",""40214     "",""0090.00""
