datetime_UTC,dec_year_UTC,yyyy,mm,dd,HH,ch4_ppb,ch4_SD,ch4_n_minutes,ch4_min,ch4_max,ch4_uncertainty,ch4_flags
2018-01-21 18:00:00,2018.056849,2018,01,21,18,2111.23,62.77,19,2085.17,2358.50,0.923,P..
2018-01-21 19:00:00,2018.056963,2018,01,21,19,2170.65,9.85,18,2157.79,2189.11,1.052,P..
2018-01-21 20:00:00,2018.057078,2018,01,21,20,2167.76,6.07,19,2160.36,2183.74,1.048,P..
2018-01-21 21:00:00,2018.057192,2018,01,21,21,2210.71,16.66,19,2156.22,2233.29,1.180,P..
2018-01-21 22:00:00,2018.057306,2018,01,21,22,2218.55,9.05,19,2203.75,2238.05,1.201,P..
2018-01-21 23:00:00,2018.057420,2018,01,21,23,2159.44,26.19,19,2121.50,2223.36,1.052,P..
2018-01-22 00:00:00,2018.057534,2018,01,22,00,2137.88,8.14,19,2123.66,2153.29,1.000,P..
2018-01-22 01:00:00,2018.057648,2018,01,22,01,2187.08,39.55,19,2148.59,2285.39,1.123,P..
2018-01-22 02:00:00,2018.057763,2018,01,22,02,2316.45,79.48,19,2171.43,2419.77,1.466,P..
2018-01-22 03:00:00,2018.057877,2018,01,22,03,2143.31,39.46,19,2120.88,2307.91,1.017,P..
2018-01-22 04:00:00,2018.057991,2018,01,22,04,2185.71,20.47,19,2145.77,2214.77,1.122,P..
2018-01-22 05:00:00,2018.058105,2018,01,22,05,2198.64,16.19,19,2165.08,2234.78,1.156,P..
2018-01-22 06:00:00,2018.058219,2018,01,22,06,2274.87,30.26,19,2212.20,2321.27,1.355,P..
2018-01-22 07:00:00,2018.058333,2018,01,22,07,nan,nan,0,nan,nan,nan,P..
2018-01-22 08:00:00,2018.058447,2018,01,22,08,2175.05,13.19,19,2159.20,2211.12,1.072,P..
2018-01-22 09:00:00,2018.058562,2018,01,22,09,2247.73,20.59,19,2204.99,2286.75,1.249,P..
2018-01-22 10:00:00,2018.058676,2018,01,22,10,2426.68,60.01,19,2327.93,2557.16,1.712,P..
2018-01-22 11:00:00,2018.058790,2018,01,22,11,2548.12,320.84,19,2112.78,2959.11,2.056,P..
2018-01-22 12:00:00,2018.058904,2018,01,22,12,3660.51,91.47,19,3475.98,3828.67,5.109,P..
2018-01-22 13:00:00,2018.059018,2018,01,22,13,2916.63,82.76,19,2789.46,3102.78,3.043,P..
2018-01-22 14:00:00,2018.059132,2018,01,22,14,2640.14,126.39,19,2419.50,2797.54,2.286,P..
2018-01-22 15:00:00,2018.059247,2018,01,22,15,2674.35,40.87,19,2607.59,2727.73,2.377,P..
2018-01-22 16:00:00,2018.059361,2018,01,22,16,2415.10,13.46,19,2398.86,2440.30,1.678,P..
2018-01-22 17:00:00,2018.059475,2018,01,22,17,2257.12,29.54,19,2220.15,2321.46,1.270,P..
2018-01-22 18:00:00,2018.059589,2018,01,22,18,2082.80,4.61,19,2075.98,2092.69,0.861,P..
2018-01-22 19:00:00,2018.059703,2018,01,22,19,2090.08,9.19,19,2077.34,2112.80,0.876,P..
2018-01-22 20:00:00,2018.059817,2018,01,22,20,2078.55,18.46,19,2051.01,2103.60,0.852,P..
2018-01-22 21:00:00,2018.059932,2018,01,22,21,2205.49,16.90,19,2179.63,2238.73,1.169,P..
2018-01-22 22:00:00,2018.060046,2018,01,22,22,2161.06,14.21,19,2121.36,2179.96,1.058,P..
2018-01-22 23:00:00,2018.060160,2018,01,22,23,2058.11,6.73,19,2046.89,2081.25,0.823,P..
2018-01-23 00:00:00,2018.060274,2018,01,23,00,2063.63,4.33,19,2057.97,2075.00,0.835,P..
2018-01-23 01:00:00,2018.060388,2018,01,23,01,2088.99,8.81,19,2075.40,2105.20,0.891,P..
2018-01-23 02:00:00,2018.060502,2018,01,23,02,2061.60,10.32,19,2048.10,2093.44,0.834,P..
2018-01-23 03:00:00,2018.060616,2018,01,23,03,2040.60,8.65,19,2029.34,2062.51,0.794,P..
2018-01-23 04:00:00,2018.060731,2018,01,23,04,2054.38,7.12,19,2043.32,2070.32,0.824,P..
2018-01-23 05:00:00,2018.060845,2018,01,23,05,2062.07,7.07,19,2046.72,2078.15,0.839,P..
2018-01-23 06:00:00,2018.060959,2018,01,23,06,2167.45,24.02,17,2135.26,2225.47,1.076,P..
2018-01-23 07:00:00,2018.061073,2018,01,23,07,2311.78,38.57,19,2234.17,2374.78,1.453,P..
2018-01-23 08:00:00,2018.061187,2018,01,23,08,2279.22,39.01,19,2192.30,2340.36,1.327,P..
2018-01-23 09:00:00,2018.061301,2018,01,23,09,2156.38,51.02,20,2081.30,2243.93,1.049,P..
2018-01-23 10:00:00,2018.061416,2018,01,23,10,2127.95,19.51,19,2093.24,2170.38,0.956,P..
2018-01-23 11:00:00,2018.061530,2018,01,23,11,2034.21,40.61,19,2004.85,2139.64,0.763,P..
2018-01-23 12:00:00,2018.061644,2018,01,23,12,2035.16,8.70,19,2015.70,2043.56,0.759,P..
2018-01-23 13:00:00,2018.061758,2018,01,23,13,2015.52,12.33,19,1991.24,2042.07,0.722,P..
2018-01-23 14:00:00,2018.061872,2018,01,23,14,2107.61,40.41,19,2019.76,2163.93,0.907,P..
2018-01-23 15:00:00,2018.061986,2018,01,23,15,2028.00,46.47,19,2003.02,2174.73,0.747,P..
2018-01-23 16:00:00,2018.062100,2018,01,23,16,nan,nan,0,nan,nan,nan,P..
2018-01-23 17:00:00,2018.062215,2018,01,23,17,1975.49,2.81,19,1970.48,1983.57,0.657,P..
2018-01-23 18:00:00,2018.062329,2018,01,23,18,1966.64,4.00,19,1960.64,1973.23,0.646,P..
2018-01-23 19:00:00,2018.062443,2018,01,23,19,1966.89,2.41,19,1961.89,1970.66,0.648,P..
2018-01-23 20:00:00,2018.062557,2018,01,23,20,1977.31,2.18,19,1972.86,1980.58,0.668,P..
2018-01-23 21:00:00,2018.062671,2018,01,23,21,1973.56,3.01,19,1970.07,1981.55,0.664,P..
2018-01-23 22:00:00,2018.062785,2018,01,23,22,1984.42,1.31,19,1982.40,1986.76,0.683,P..
2018-01-23 23:00:00,2018.062900,2018,01,23,23,1996.31,0.71,19,1994.80,1997.53,0.704,P..
2018-01-24 00:00:00,2018.063014,2018,01,24,00,2005.75,0.96,19,2003.49,2007.19,0.722,P..
2018-01-24 01:00:00,2018.063128,2018,01,24,01,2012.31,2.76,19,2008.26,2017.46,0.736,P..
2018-01-24 02:00:00,2018.063242,2018,01,24,02,2026.66,1.21,19,2024.25,2028.45,0.765,P..
2018-01-24 03:00:00,2018.063356,2018,01,24,03,2038.81,2.42,19,2032.42,2042.82,0.791,P..
2018-01-24 04:00:00,2018.063470,2018,01,24,04,2036.15,2.77,19,2032.54,2041.58,0.785,P..
2018-01-24 05:00:00,2018.063584,2018,01,24,05,2056.23,2.68,19,2050.23,2062.01,0.821,P..
2018-01-24 06:00:00,2018.063699,2018,01,24,06,2043.51,1.80,20,2041.00,2047.99,0.794,P..
2018-01-24 07:00:00,2018.063813,2018,01,24,07,2045.11,3.16,20,2040.51,2051.48,0.795,P..
2018-01-24 08:00:00,2018.063927,2018,01,24,08,2057.17,2.81,19,2050.94,2060.57,0.806,P..
2018-01-24 09:00:00,2018.064041,2018,01,24,09,2055.36,9.96,19,2046.81,2085.62,0.802,P..
2018-01-24 10:00:00,2018.064155,2018,01,24,10,2069.17,2.27,19,2065.67,2072.31,0.828,P..
2018-01-24 11:00:00,2018.064269,2018,01,24,11,2062.37,2.35,19,2058.47,2066.98,0.814,P..
2018-01-24 12:00:00,2018.064384,2018,01,24,12,2061.84,2.63,19,2057.54,2067.33,0.812,P..
2018-01-24 13:00:00,2018.064498,2018,01,24,13,2052.53,8.21,19,2036.93,2066.01,0.794,P..
2018-01-24 14:00:00,2018.064612,2018,01,24,14,2027.68,2.04,19,2023.27,2030.10,0.747,P..
2018-01-24 15:00:00,2018.064726,2018,01,24,15,2012.49,2.13,15,2007.12,2015.27,0.717,P..
2018-01-24 16:00:00,2018.064840,2018,01,24,16,2000.08,5.54,19,1994.15,2012.05,0.701,P..
2018-01-24 17:00:00,2018.064954,2018,01,24,17,1993.35,2.77,19,1989.46,1999.12,0.691,P..
2018-01-24 18:00:00,2018.065068,2018,01,24,18,1995.13,2.41,19,1990.35,2000.40,0.694,P..
2018-01-24 19:00:00,2018.065183,2018,01,24,19,1991.87,1.48,19,1988.19,1994.82,0.690,P..
2018-01-24 20:00:00,2018.065297,2018,01,24,20,1996.23,4.14,19,1986.71,2002.80,0.698,P..
2018-01-24 21:00:00,2018.065411,2018,01,24,21,2001.11,3.29,19,1993.43,2005.76,0.712,P..
2018-01-24 22:00:00,2018.065525,2018,01,24,22,2005.96,3.18,19,2000.41,2011.39,0.721,P..
2018-01-24 23:00:00,2018.065639,2018,01,24,23,1984.17,11.12,19,1970.71,2007.81,0.687,P..
2018-01-25 00:00:00,2018.065753,2018,01,25,00,1975.63,2.30,19,1971.92,1981.04,0.674,P..
2018-01-25 01:00:00,2018.065868,2018,01,25,01,1987.49,5.81,19,1974.26,1992.70,0.692,P..
2018-01-25 02:00:00,2018.065982,2018,01,25,02,1998.26,5.55,19,1986.34,2006.74,0.709,P..
2018-01-25 03:00:00,2018.066096,2018,01,25,03,nan,nan,0,nan,nan,nan,P..
2018-01-25 04:00:00,2018.066210,2018,01,25,04,2005.86,3.69,19,1998.24,2013.95,0.720,P..
2018-01-25 05:00:00,2018.066324,2018,01,25,05,2003.39,3.00,20,1996.77,2010.08,0.715,P..
2018-01-25 06:00:00,2018.066438,2018,01,25,06,1999.32,2.34,19,1995.25,2004.08,0.702,P..
2018-01-25 07:00:00,2018.066553,2018,01,25,07,2002.18,2.30,19,1998.98,2005.99,0.706,P..
2018-01-25 08:00:00,2018.066667,2018,01,25,08,2009.42,3.24,19,2004.00,2014.88,0.718,P..
2018-01-25 09:00:00,2018.066781,2018,01,25,09,1988.45,2.34,19,1982.59,1990.95,0.685,P..
2018-01-25 10:00:00,2018.066895,2018,01,25,10,1982.52,2.15,19,1979.10,1987.01,0.676,P..
2018-01-25 11:00:00,2018.067009,2018,01,25,11,1992.11,1.91,19,1988.72,1995.28,0.691,P..
2018-01-25 12:00:00,2018.067123,2018,01,25,12,1991.89,2.74,19,1986.90,1996.67,0.691,P..
2018-01-25 13:00:00,2018.067237,2018,01,25,13,1994.10,4.16,19,1987.82,2005.59,0.694,P..
2018-01-25 14:00:00,2018.067352,2018,01,25,14,1971.65,1.82,19,1967.83,1974.45,0.662,P..
2018-01-25 15:00:00,2018.067466,2018,01,25,15,1969.14,1.85,19,1964.76,1971.20,0.662,P..
2018-01-25 16:00:00,2018.067580,2018,01,25,16,1966.42,1.80,19,1963.47,1969.81,0.658,P..
2018-01-25 17:00:00,2018.067694,2018,01,25,17,1975.89,2.06,19,1972.60,1979.88,0.670,P..
2018-01-25 18:00:00,2018.067808,2018,01,25,18,1971.82,1.70,19,1968.99,1974.84,0.664,P..
2018-01-25 19:00:00,2018.067922,2018,01,25,19,1973.24,1.99,19,1969.97,1977.20,0.666,P..
2018-01-25 20:00:00,2018.068037,2018,01,25,20,1976.58,1.88,19,1972.72,1979.36,0.671,P..
2018-01-25 21:00:00,2018.068151,2018,01,25,21,1980.36,2.36,19,1974.96,1983.14,0.676,P..
2018-01-25 22:00:00,2018.068265,2018,01,25,22,1994.46,6.35,19,1982.70,2008.50,0.698,P..
2018-01-25 23:00:00,2018.068379,2018,01,25,23,2010.57,4.88,19,2001.48,2023.12,0.725,P..
2018-01-26 00:00:00,2018.068493,2018,01,26,00,2029.95,5.66,19,2020.90,2046.03,0.760,P..
2018-01-26 01:00:00,2018.068607,2018,01,26,01,2011.29,7.43,19,2000.20,2021.03,0.726,P..
2018-01-26 02:00:00,2018.068721,2018,01,26,02,2036.45,13.41,14,2022.26,2061.63,0.769,P..
2018-01-26 03:00:00,2018.068836,2018,01,26,03,2113.35,33.69,19,2052.31,2195.26,0.923,P..
2018-01-26 04:00:00,2018.068950,2018,01,26,04,2060.05,35.51,19,2021.92,2118.91,0.811,P..
2018-01-26 05:00:00,2018.069064,2018,01,26,05,2030.89,7.39,19,2022.30,2046.19,0.752,P..
2018-01-26 06:00:00,2018.069178,2018,01,26,06,2033.77,8.21,19,2020.94,2046.16,0.757,P..
2018-01-26 07:00:00,2018.069292,2018,01,26,07,2022.54,7.85,19,2013.73,2035.86,0.737,P..
2018-01-26 08:00:00,2018.069406,2018,01,26,08,2019.37,2.48,19,2014.50,2022.95,0.730,P..
2018-01-26 09:00:00,2018.069521,2018,01,26,09,2061.40,32.18,19,2020.69,2132.34,0.812,P..
2018-01-26 10:00:00,2018.069635,2018,01,26,10,2133.79,15.77,19,2110.20,2166.40,0.965,P..
2018-01-26 11:00:00,2018.069749,2018,01,26,11,2361.34,140.01,19,2159.41,2649.85,1.539,P..
2018-01-26 12:00:00,2018.069863,2018,01,26,12,nan,nan,0,nan,nan,nan,P..
2018-01-26 13:00:00,2018.069977,2018,01,26,13,2902.77,104.59,19,2725.81,3083.06,3.001,P..
2018-01-26 14:00:00,2018.070091,2018,01,26,14,2944.49,154.70,19,2487.27,3220.41,3.117,P..
2018-01-26 15:00:00,2018.070205,2018,01,26,15,2154.61,13.23,19,2130.54,2183.13,1.035,P..
2018-01-26 16:00:00,2018.070320,2018,01,26,16,2084.91,7.62,19,2073.14,2101.47,0.871,P..
2018-01-26 17:00:00,2018.070434,2018,01,26,17,2069.47,7.63,19,2059.62,2082.21,0.837,P..
2018-01-26 18:00:00,2018.070548,2018,01,26,18,2048.08,4.44,19,2038.51,2054.04,0.793,P..
2018-01-26 19:00:00,2018.070662,2018,01,26,19,2036.59,2.59,19,2030.57,2040.20,0.770,P..
2018-01-26 20:00:00,2018.070776,2018,01,26,20,2006.11,3.48,19,2001.07,2013.87,0.714,P..
2018-01-26 21:00:00,2018.070890,2018,01,26,21,2005.77,2.04,19,2001.43,2009.93,0.714,P..
2018-01-26 22:00:00,2018.071005,2018,01,26,22,2011.13,6.72,19,2000.56,2025.00,0.724,P..
2018-01-26 23:00:00,2018.071119,2018,01,26,23,2021.51,3.37,20,2015.15,2028.08,0.744,P..
2018-01-27 00:00:00,2018.071233,2018,01,27,00,2023.50,3.78,20,2015.22,2029.76,0.747,P..
2018-01-27 01:00:00,2018.071347,2018,01,27,01,2025.95,10.77,20,2008.51,2050.17,0.752,P..
2018-01-27 02:00:00,2018.071461,2018,01,27,02,2012.99,3.84,19,2006.85,2019.41,0.720,P..
2018-01-27 03:00:00,2018.071575,2018,01,27,03,2046.17,20.78,19,2021.03,2083.57,0.781,P..
2018-01-27 04:00:00,2018.071689,2018,01,27,04,2046.28,11.47,19,2027.43,2068.97,0.780,P..
2018-01-27 05:00:00,2018.071804,2018,01,27,05,2100.52,53.46,19,2037.98,2210.12,0.896,P..
2018-01-27 06:00:00,2018.071918,2018,01,27,06,2068.21,23.36,19,2029.72,2110.93,0.824,P..
2018-01-27 07:00:00,2018.072032,2018,01,27,07,2086.04,9.34,19,2069.60,2101.90,0.859,P..
2018-01-27 08:00:00,2018.072146,2018,01,27,08,2071.17,15.36,19,2044.55,2098.13,0.829,P..
2018-01-27 09:00:00,2018.072260,2018,01,27,09,2113.18,5.20,19,2102.75,2122.83,0.918,P..
2018-01-27 10:00:00,2018.072374,2018,01,27,10,2141.28,8.29,19,2129.81,2158.46,0.981,P..
2018-01-27 11:00:00,2018.072489,2018,01,27,11,2094.46,12.89,12,2075.14,2113.90,0.861,P..
2018-01-27 12:00:00,2018.072603,2018,01,27,12,2100.62,36.52,19,2066.17,2164.78,0.908,P..
2018-01-27 13:00:00,2018.072717,2018,01,27,13,2085.42,3.51,19,2079.34,2094.29,0.871,P..
2018-01-27 14:00:00,2018.072831,2018,01,27,14,2048.25,27.90,19,2021.02,2091.82,0.794,P..
2018-01-27 15:00:00,2018.072945,2018,01,27,15,2014.78,4.56,19,2009.73,2021.43,0.728,P..
2018-01-27 16:00:00,2018.073059,2018,01,27,16,1999.52,6.24,19,1992.91,2009.14,0.702,P..
2018-01-27 17:00:00,2018.073174,2018,01,27,17,1984.58,5.86,19,1979.21,1993.03,0.678,P..
2018-01-27 18:00:00,2018.073288,2018,01,27,18,1977.83,2.39,19,1974.07,1981.22,0.669,P..
2018-01-27 19:00:00,2018.073402,2018,01,27,19,1973.86,4.46,19,1968.08,1981.44,0.664,P..
2018-01-27 20:00:00,2018.073516,2018,01,27,20,1966.26,4.05,19,1959.06,1974.27,0.655,P..
2018-01-27 21:00:00,2018.073630,2018,01,27,21,1960.51,3.06,20,1955.52,1966.40,0.650,P..
2018-01-27 22:00:00,2018.073744,2018,01,27,22,1967.13,6.09,20,1957.53,1974.94,0.660,P..
2018-01-27 23:00:00,2018.073858,2018,01,27,23,nan,nan,0,nan,nan,nan,P..
2018-01-28 00:00:00,2018.073973,2018,01,28,00,1973.57,1.32,19,1971.61,1976.75,0.662,P..
2018-01-28 01:00:00,2018.074087,2018,01,28,01,1980.23,1.34,19,1977.76,1981.91,0.669,P..
2018-01-28 02:00:00,2018.074201,2018,01,28,02,1993.50,7.95,19,1982.61,2006.25,0.688,P..
2018-01-28 03:00:00,2018.074315,2018,01,28,03,2001.81,4.50,19,1994.02,2012.59,0.699,P..
2018-01-28 04:00:00,2018.074429,2018,01,28,04,1995.82,9.34,19,1983.40,2008.39,0.688,P..
2018-01-28 05:00:00,2018.074543,2018,01,28,05,2002.47,2.26,19,1998.92,2006.35,0.697,P..
2018-01-28 06:00:00,2018.074658,2018,01,28,06,2018.32,1.77,19,2015.96,2021.74,0.723,P..
2018-01-28 07:00:00,2018.074772,2018,01,28,07,2000.54,2.59,19,1997.27,2005.84,0.692,P..
2018-01-28 08:00:00,2018.074886,2018,01,28,08,1998.52,0.53,19,1997.50,1999.38,0.688,P..
2018-01-28 09:00:00,2018.075000,2018,01,28,09,2003.18,3.33,19,1999.03,2009.96,0.701,P..
2018-01-28 10:00:00,2018.075114,2018,01,28,10,2032.61,1.13,19,2030.03,2034.27,0.755,P..
2018-01-28 11:00:00,2018.075228,2018,01,28,11,2047.46,12.42,19,2032.24,2068.04,0.786,P..
2018-01-28 12:00:00,2018.075342,2018,01,28,12,2075.66,4.73,19,2067.68,2083.08,0.846,P..
2018-01-28 13:00:00,2018.075457,2018,01,28,13,2076.52,1.02,19,2074.01,2077.85,0.849,P..
2018-01-28 14:00:00,2018.075571,2018,01,28,14,2119.56,21.72,19,2091.17,2155.18,0.949,P..
2018-01-28 15:00:00,2018.075685,2018,01,28,15,2439.62,24.43,19,2367.91,2467.86,1.797,P..
2018-01-28 16:00:00,2018.075799,2018,01,28,16,2363.46,11.72,19,2341.57,2378.09,1.586,P..
2018-01-28 17:00:00,2018.075913,2018,01,28,17,2281.43,34.80,19,2230.44,2363.82,1.364,P..
2018-01-28 18:00:00,2018.076027,2018,01,28,18,2067.92,2.42,19,2060.94,2070.34,0.836,P..
2018-01-28 19:00:00,2018.076142,2018,01,28,19,2083.18,9.29,19,2068.81,2104.78,0.871,P..
2018-01-28 20:00:00,2018.076256,2018,01,28,20,2073.09,3.56,19,2066.64,2079.91,0.849,P..
2018-01-28 21:00:00,2018.076370,2018,01,28,21,2086.28,25.37,19,2052.03,2122.54,0.879,P..
2018-01-28 22:00:00,2018.076484,2018,01,28,22,nan,nan,0,nan,nan,nan,P..
2018-01-28 23:00:00,2018.076598,2018,01,28,23,2150.87,16.32,19,2127.62,2168.20,1.027,P..
2018-01-29 00:00:00,2018.076712,2018,01,29,00,2152.61,6.22,20,2140.64,2160.93,1.032,P..
2018-01-29 01:00:00,2018.076826,2018,01,29,01,2139.70,6.31,19,2131.59,2153.68,0.979,P..
2018-01-29 02:00:00,2018.076941,2018,01,29,02,2146.42,10.91,19,2129.79,2165.12,0.994,P..
2018-01-29 03:00:00,2018.077055,2018,01,29,03,2151.95,6.72,19,2140.72,2165.26,1.007,P..
2018-01-29 04:00:00,2018.077169,2018,01,29,04,2156.08,9.09,19,2143.19,2171.54,1.017,P..
2018-01-29 05:00:00,2018.077283,2018,01,29,05,2133.23,16.54,19,2110.59,2153.57,0.965,P..
2018-01-29 06:00:00,2018.077397,2018,01,29,06,2132.78,5.82,19,2120.09,2141.55,0.964,P..
2018-01-29 07:00:00,2018.077511,2018,01,29,07,2129.53,5.12,19,2119.24,2135.41,0.956,P..
2018-01-29 08:00:00,2018.077626,2018,01,29,08,nan,nan,0,nan,nan,nan,P..
2018-01-29 09:00:00,2018.077740,2018,01,29,09,2147.08,6.38,19,2130.52,2156.38,0.997,P..
2018-01-29 10:00:00,2018.077854,2018,01,29,10,2154.69,4.83,19,2140.73,2161.27,1.015,P..
2018-01-29 11:00:00,2018.077968,2018,01,29,11,2096.09,6.64,19,2082.92,2108.44,0.883,P..
2018-01-29 12:00:00,2018.078082,2018,01,29,12,2088.90,3.16,19,2083.43,2095.79,0.868,P..
2018-01-29 13:00:00,2018.078196,2018,01,29,13,2102.33,4.88,19,2094.28,2111.23,0.897,P..
2018-01-29 14:00:00,2018.078311,2018,01,29,14,2119.95,8.96,19,2099.01,2132.10,0.936,P..
2018-01-29 15:00:00,2018.078425,2018,01,29,15,2038.11,4.29,19,2030.06,2046.23,0.767,P..
2018-01-29 16:00:00,2018.078539,2018,01,29,16,2026.28,4.30,19,2016.72,2031.35,0.754,P..
2018-01-29 17:00:00,2018.078653,2018,01,29,17,2015.55,4.93,19,2008.57,2023.82,0.734,P..
2018-01-29 18:00:00,2018.078767,2018,01,29,18,2017.41,8.32,19,2005.85,2033.38,0.738,P..
2018-01-29 19:00:00,2018.078881,2018,01,29,19,2002.35,3.32,19,1994.02,2007.21,0.712,P..
2018-01-29 20:00:00,2018.078995,2018,01,29,20,2002.16,5.69,19,1993.62,2016.43,0.712,P..
2018-01-29 21:00:00,2018.079110,2018,01,29,21,2007.06,5.05,19,1997.18,2015.69,0.721,P..
2018-01-29 22:00:00,2018.079224,2018,01,29,22,2025.46,6.76,19,2012.15,2041.15,0.754,P..
2018-01-29 23:00:00,2018.079338,2018,01,29,23,2033.16,10.67,20,2014.95,2051.08,0.770,P..
2018-01-30 00:00:00,2018.079452,2018,01,30,00,2059.35,5.80,19,2049.61,2069.07,0.810,P..
2018-01-30 01:00:00,2018.079566,2018,01,30,01,2057.39,6.47,19,2048.28,2069.52,0.807,P..
2018-01-30 02:00:00,2018.079680,2018,01,30,02,2067.99,3.65,19,2060.81,2074.97,0.828,P..
2018-01-30 03:00:00,2018.079795,2018,01,30,03,2074.34,6.58,19,2060.15,2086.47,0.841,P..
2018-01-30 04:00:00,2018.079909,2018,01,30,04,2084.57,4.55,19,2076.41,2092.38,0.862,P..
2018-01-30 05:00:00,2018.080023,2018,01,30,05,2111.13,2.51,19,2106.52,2115.39,0.919,P..
2018-01-30 06:00:00,2018.080137,2018,01,30,06,2136.50,47.01,19,2093.64,2264.41,0.979,P..
2018-01-30 07:00:00,2018.080251,2018,01,30,07,nan,nan,0,nan,nan,nan,P..
2018-01-30 08:00:00,2018.080365,2018,01,30,08,2145.83,74.06,19,2087.38,2304.83,1.004,P..
2018-01-30 09:00:00,2018.080479,2018,01,30,09,2130.26,30.54,19,2077.34,2191.72,0.964,P..
2018-01-30 10:00:00,2018.080594,2018,01,30,10,2073.81,7.12,19,2063.97,2085.42,0.840,P..
2018-01-30 11:00:00,2018.080708,2018,01,30,11,2066.56,6.72,19,2055.64,2077.33,0.837,P..
2018-01-30 12:00:00,2018.080822,2018,01,30,12,2040.92,20.75,19,2014.45,2061.35,0.786,P..
2018-01-30 13:00:00,2018.080936,2018,01,30,13,2013.31,2.44,19,2008.52,2017.00,0.733,P..
2018-01-30 14:00:00,2018.081050,2018,01,30,14,2011.93,1.36,19,2008.73,2014.53,0.731,P..
2018-01-30 15:00:00,2018.081164,2018,01,30,15,2003.94,4.94,19,1995.79,2013.19,0.717,P..
2018-01-30 16:00:00,2018.081279,2018,01,30,16,1997.21,2.85,19,1993.51,2002.80,0.706,P..
2018-01-30 17:00:00,2018.081393,2018,01,30,17,1991.43,4.74,19,1984.62,1999.23,0.696,P..
2018-01-30 18:00:00,2018.081507,2018,01,30,18,1979.37,6.14,19,1971.23,1986.74,0.678,P..
2018-01-30 19:00:00,2018.081621,2018,01,30,19,1972.30,1.49,11,1969.91,1975.09,0.672,P..
2018-01-30 20:00:00,2018.081735,2018,01,30,20,1965.84,1.16,19,1963.75,1968.87,0.659,P..
2018-01-30 21:00:00,2018.081849,2018,01,30,21,1962.17,1.35,20,1959.95,1965.10,0.654,P..
2018-01-30 22:00:00,2018.081963,2018,01,30,22,1965.68,1.34,19,1961.86,1967.58,0.655,P..
2018-01-30 23:00:00,2018.082078,2018,01,30,23,1966.32,1.50,19,1964.16,1969.82,0.655,P..
2018-01-31 00:00:00,2018.082192,2018,01,31,00,1964.78,2.11,19,1960.51,1967.65,0.653,P..
2018-01-31 01:00:00,2018.082306,2018,01,31,01,1969.15,2.28,19,1964.81,1972.59,0.659,P..
2018-01-31 02:00:00,2018.082420,2018,01,31,02,1965.67,2.28,19,1961.55,1969.87,0.654,P..
2018-01-31 03:00:00,2018.082534,2018,01,31,03,1967.02,2.22,19,1961.07,1970.51,0.656,P..
2018-01-31 04:00:00,2018.082648,2018,01,31,04,1975.11,1.84,19,1972.05,1979.78,0.666,P..
2018-01-31 05:00:00,2018.082763,2018,01,31,05,1979.74,3.78,19,1974.87,1987.39,0.673,P..
2018-01-31 06:00:00,2018.082877,2018,01,31,06,1988.93,22.21,19,1973.80,2059.93,0.687,P..
2018-01-31 07:00:00,2018.082991,2018,01,31,07,1973.98,2.69,19,1966.61,1978.61,0.664,P..
2018-01-31 08:00:00,2018.083105,2018,01,31,08,1978.74,3.21,19,1972.25,1984.35,0.674,P..
2018-01-31 09:00:00,2018.083219,2018,01,31,09,1979.24,4.31,19,1972.50,1989.49,0.674,P..
2018-01-31 10:00:00,2018.083333,2018,01,31,10,1979.10,2.08,19,1974.79,1983.50,0.673,P..
2018-01-31 11:00:00,2018.083447,2018,01,31,11,1995.84,1.23,19,1993.54,1997.87,0.699,P..
2018-01-31 12:00:00,2018.083562,2018,01,31,12,2066.40,6.87,19,2050.62,2080.99,0.833,P..
2018-01-31 13:00:00,2018.083676,2018,01,31,13,2007.38,5.76,19,1997.10,2018.96,0.718,P..
2018-01-31 14:00:00,2018.083790,2018,01,31,14,1997.98,2.85,19,1991.98,2000.94,0.703,P..
2018-01-31 15:00:00,2018.083904,2018,01,31,15,1988.96,2.97,19,1985.42,1993.35,0.688,P..
2018-01-31 16:00:00,2018.084018,2018,01,31,16,1978.01,1.98,19,1974.53,1980.97,0.672,P..
2018-01-31 17:00:00,2018.084132,2018,01,31,17,1972.55,2.86,19,1968.78,1978.83,0.664,P..
2018-01-31 18:00:00,2018.084247,2018,01,31,18,nan,nan,0,nan,nan,nan,P..
2018-01-31 19:00:00,2018.084361,2018,01,31,19,2004.07,8.31,20,1990.53,2015.25,0.712,P..
2018-01-31 20:00:00,2018.084475,2018,01,31,20,1988.77,7.64,19,1977.99,2002.93,0.680,P..
2018-01-31 21:00:00,2018.084589,2018,01,31,21,1993.09,5.42,19,1985.76,2003.72,0.686,P..
2018-01-31 22:00:00,2018.084703,2018,01,31,22,1995.18,6.40,19,1986.13,2009.12,0.688,P..
2018-01-31 23:00:00,2018.084817,2018,01,31,23,2013.60,8.25,19,1994.87,2027.42,0.717,P..
2018-02-01 00:00:00,2018.084932,2018,02,01,00,2019.57,9.09,19,1998.83,2034.77,0.727,P..
2018-02-01 01:00:00,2018.085046,2018,02,01,01,2017.22,16.34,19,1997.69,2048.51,0.722,P..
2018-02-01 02:00:00,2018.085160,2018,02,01,02,2056.58,7.47,19,2038.09,2068.94,0.794,P..
