OBJECTID,FEATURE1,FEATURE2,FEATURE3,SHAPE.LEN
1125,Ridge,Longitudinal, ,0.0152231304104467
1128,Ridge,Longitudinal, ,0.0162442353025295
1130,Ridge,Longitudinal, ,0.0230436746857554
1132,Ridge,Longitudinal, ,0.0183368494574587
1133,Ridge,Longitudinal, ,0.0195637043951141
1134,Ridge,Longitudinal, ,0.0230199872287655
1136,Ridge,Longitudinal, ,0.0191596335225221
1137,Ridge,Longitudinal, ,0.0251956784749862
1138,Ridge,Longitudinal, ,0.0220484143645976
1139,Ridge,Longitudinal, ,0.0242687184771261
1144,Ridge,Longitudinal, ,0.0223951874918721
1145,Ridge,Longitudinal, ,0.0215074384927478
1147,Ridge,Longitudinal, ,0.0192113037750207
1149,Ridge,Longitudinal, ,0.0228032571571118
1151,Ridge,Longitudinal, ,0.0588264491411263
1154,Ridge,Longitudinal, ,0.015269935780939
1159,Ridge,Longitudinal, ,0.0160001299707979
1160,Ridge,Longitudinal, ,0.018645982718768
1162,Ridge,Longitudinal, ,0.0195426746919474
1165,Ridge,Longitudinal, ,0.0144001672470381
1168,River Channel,Small,Not Buried,0.0134762000257947
1173,Ridge,Longitudinal, ,0.0178084833391283
1174,Ridge,Longitudinal, ,0.0118497300725335
1184,Beach Ridge, , ,0.0831982065025871
1185,Beach Ridge, , ,0.0676771340172683
1189,Esker, , ,0.00833790066761266
1193,Ridge,Longitudinal, ,0.0184882852464902
1198,Beach Ridge, , ,0.0125773981230431
1203,Beach Ridge, , ,0.0306456036677587
1206,Beach Ridge, , ,0.0398554252101997
1210,Beach Ridge, , ,0.0220481540214711
1212,Beach Ridge, , ,0.0264279128058298
1218,Beach Ridge, , ,0.0650383045198112
1219,Beach Ridge, , ,0.023262829939864
1223,Beach Ridge, , ,0.0170107540548003
1228,Beach Ridge, , ,0.0141248064699368
1229,Beach Ridge, , ,0.105851640138745
1230,Beach Ridge, , ,0.111117568193861
1231,Beach Ridge, , ,0.014889904212839
1236,Beach Ridge, , ,0.0211726821990863
1237,Beach Ridge, , ,0.0295017753174177
1238,Beach Ridge, , ,0.0167846616109519
1240,Beach Ridge, , ,0.0184535445650881
1067,River Channel,Small,Not Buried,0.00863347608387404
1069,River Channel,Small,Not Buried,0.0538952661189514
1075,River Channel,Small,Not Buried,0.0158441579544793
1082,River Channel,Small,Not Buried,0.000361896431351568
1089,Esker, , ,0.021160702824288
1098,Ridge,Longitudinal, ,0.0405775982103787
1112,Ridge,Longitudinal, ,0.0147486196152959
1118,Ridge,Longitudinal, ,0.0174701095773674
1180,Beach Ridge, , ,0.0330543850650523
1181,Beach Ridge, , ,0.0426589442611746
1182,Beach Ridge, , ,0.149321468687868
1183,Beach Ridge, , ,0.202848244612989
1186,Beach Ridge, , ,0.0338487560248398
1200,Beach Ridge, , ,0.126687059539962
1201,Beach Ridge, , ,0.0315003940519378
1205,Beach Ridge, , ,0.0548468220676941
1207,Beach Ridge, , ,0.121005703955713
1211,Beach Ridge, , ,0.24799375763492
1215,Beach Ridge, , ,0.0989028538121229
1217,Beach Ridge, , ,0.0851835258723182
1232,Beach Ridge, , ,0.0471197447560754
1235,Beach Ridge, , ,0.23653146274277
1241,Beach Ridge, , ,0.0170538439402799
1243,Beach Ridge, , ,0.0446831599904078
1247,Beach Ridge, , ,0.0387625707457151
1252,Beach Ridge, , ,0.0177575676026156
1253,Beach Ridge, , ,0.0121027444048749
1254,Beach Ridge, , ,0.0125378358614538
1255,Beach Ridge, , ,0.0121638710336573
1256,Beach Ridge, , ,0.0103544193136068
1257,Beach Ridge, , ,0.0154988568083115
1261,Beach Ridge, , ,0.0867781792535051
1263,Beach Ridge, , ,0.00604090737995144
1268,Ridge,Compaction, ,0.0754371243553733
1270,Ridge,Compaction, ,0.0390188036767324
1271,Ridge,Compaction, ,0.0165463906434372
1274,Ridge,Compaction, ,0.0120984298024505
1279,Ridge,Compaction, ,0.0120910813520254
1280,Ridge,Compaction, ,0.0293379444117504
1282,Ridge,Compaction, ,0.0206869571188185
1286,Ridge,Transverse, ,0.0298423447164875
1288,Ridge,Transverse, ,0.0305596049925455
1289,Ridge,Transverse, ,0.0155982080488452
1290,Ridge,Transverse, ,0.0100075684901485
1295,Ridge,Transverse, ,0.0108870873109109
1298,Ridge,Transverse, ,0.0181714293392936
1300,Ridge,Transverse, ,0.0346876529925421
1303,Ridge,Transverse, ,0.0325907115436379
1305,Ridge,Transverse, ,0.0120627904663167
1306,Ridge,Transverse, ,0.0109083847752982
1308,Ridge,Transverse, ,0.0153667679831307
1309,Ridge,Transverse, ,0.0128725786709076
1312,Ridge,Transverse, ,0.0138789993587279
1318,Ridge,Transverse, ,0.0145622779428525
1319,Ridge,Transverse, ,0.0266182332627922
1320,Ridge,Transverse, ,0.0155583582751407
1321,Ridge,Transverse, ,0.0245704129988293
1326,Ridge,Transverse, ,0.0290507027508985
1327,Ridge,Transverse, ,0.0139012532529322
1329,Ridge,Transverse, ,0.0248247098951246
1330,Ridge,Transverse, ,0.0255235093987084
1333,Ridge,Transverse, ,0.0269810101779313
1336,Ridge,Transverse, ,0.0241331177585709
1342,Ridge,Transverse, ,0.0262047206400391
1343,Ridge,Transverse, ,0.0192394533992033
1346,Ridge,Transverse, ,0.0149370753538819
1357,Ridge,Transverse, ,0.0142345980079633
1358,Ridge,Transverse, ,0.0159373061683333
1360,Ridge,Transverse, ,0.0184672651516965
1362,Ridge,Transverse, ,0.0126185041464676
1369,Ridge,Transverse, ,0.0166465033399447
1375,Ridge,Transverse, ,0.0217927470148144
1378,Ridge,Transverse, ,0.0202317642192656
1384,Ridge,Transverse, ,0.0144702602618281
1385,Ridge,Transverse, ,0.00896268289321986
1387,Ridge,Transverse, ,0.0169134136076655
1391,Ridge,Transverse, ,0.0162507766192539
1396,Ridge,Transverse, ,0.0198387565781006
1398,Ridge,Transverse, ,0.017847723098288
1401,Ridge,Transverse, ,0.0164139435401966
1402,Ridge,Transverse, ,0.014502221731403
1403,Ridge,Transverse, ,0.018785321014783
1405,Ridge,Transverse, ,0.0136249191989537
1406,Ridge,Transverse, ,0.0162686172479469
1408,Ridge,Transverse, ,0.0232968555257668
1411,Ridge,Transverse, ,0.0169035925226017
1414,Ridge,Transverse, ,0.0143216067585377
1417,Ridge,Transverse, ,0.0216477123684396
1418,Ridge,Transverse, ,0.0208399224402
1419,Ridge,Transverse, ,0.0185513514858421
1422,Ridge,Transverse, ,0.0149298510348654
1424,Ridge,Transverse, ,0.0187824043116632
1426,Ridge,Transverse, ,0.0235286988707369
1427,Ridge,Transverse, ,0.0230588734884337
1429,Ridge,Transverse, ,0.0252922121008096
1430,Ridge,Transverse, ,0.0226050475163091
1431,Ridge,Transverse, ,0.0302109353153191
1432,Ridge,Transverse, ,0.0104079275143483
1436,Ridge,Transverse, ,0.0147165506186344
1437,Ridge,Transverse, ,0.0204562150269833
1442,Ridge,Transverse, ,0.0210513469675848
1444,Ridge,Transverse, ,0.0186012440805302
1258,Beach Ridge, , ,0.13263641945802
1259,Beach Ridge, , ,0.123641264120049
1260,Beach Ridge, , ,0.112556268866561
1264,Ridge,Compaction, ,0.171655742819991
1265,Ridge,Compaction, ,0.107957866177939
1269,Ridge,Compaction, ,0.101145416457409
1272,Ridge,Compaction, ,0.0139513283342614
1275,Ridge,Compaction, ,0.0436032474053502
1281,Ridge,Compaction, ,0.0121228221140108
1322,Ridge,Transverse, ,0.0198834721708414
1328,Ridge,Transverse, ,0.0192428646877259
1332,Ridge,Transverse, ,0.0341902784735468
1341,Ridge,Transverse, ,0.0185504787695599
1352,Ridge,Transverse, ,0.0223448262891891
1363,Ridge,Transverse, ,0.0133093884094602
1377,Ridge,Transverse, ,0.0212209927929287
1395,Ridge,Transverse, ,0.0194068546647602
1399,Ridge,Transverse, ,0.0170396120653158
1435,Ridge,Transverse, ,0.0182349232474973
1440,Ridge,Transverse, ,0.0156866230073286
1445,Ridge,Transverse, ,0.0122776041590495
1449,Ridge,Transverse, ,0.0177805796365367
1450,Ridge,Transverse, ,0.0239467146344367
1453,Ridge,Transverse, ,0.0166558271262904
1454,Ridge,Transverse, ,0.0154886776649049
1456,Ridge,Transverse, ,0.0274059184593746
1457,Ridge,Transverse, ,0.0112651652780719
1459,Ridge,Transverse, ,0.0130785411684586
1461,Ridge,Transverse, ,0.0202264226897035
1463,Ridge,Transverse, ,0.0217321534222013
1465,Ridge,Transverse, ,0.0206995710197062
1466,Ridge,Transverse, ,0.0182729432991964
1474,Ridge,Transverse, ,0.0196030517586717
1477,Ridge,Transverse, ,0.0174442530533151
1479,Ridge,Transverse, ,0.0260777259023864
1483,Ridge,Transverse, ,0.0183934546023221
1488,Ridge,Transverse, ,0.026568194543995
1489,Ridge,Transverse, ,0.0248964740798219
1491,Ridge,Transverse, ,0.0448685614859339
1492,Ridge,Transverse, ,0.036758030963126
1493,Ridge,Transverse, ,0.0283257282820456
1497,Ridge,Transverse, ,0.0184655836354795
1501,Ridge,Transverse, ,0.0156640833920945
1502,Ridge,Transverse, ,0.0132257552291599
1504,Ridge,Transverse, ,0.0174660881828784
1505,Ridge,Transverse, ,0.0149502541614642
1508,Ridge,Transverse, ,0.0163828167768333
1658,Ridge,Transverse, ,0.0137874528368654
1659,Ridge,Transverse, ,0.0143410018013908
1661,Ridge,Transverse, ,0.0115634039761738
1663,Ridge,Transverse, ,0.0174845906176406
1667,Ridge,Transverse, ,0.0138046246308585
1669,Ridge,Transverse, ,0.0139052576136941
1675,Ridge,Transverse, ,0.0122306031519771
1677,Ridge,Transverse, ,0.0112765912647353
1678,Ridge,Transverse, ,0.0135743314812284
1680,Ridge,Transverse, ,0.00601436714783135
1681,Ridge,Transverse, ,0.0126969279632718
1682,Ridge,Transverse, ,0.00950032124105333
1687,Ridge,Transverse, ,0.0159395977907305
1688,Ridge,Transverse, ,0.0185292457315263
1691,Ridge,Transverse, ,0.0174389932682295
1695,Ridge,Transverse, ,0.0240975070335931
1696,Ridge,Transverse, ,0.0213508143352505
1701,Ridge,Transverse, ,0.00741467737122446
1706,Ridge,Transverse, ,0.0175720093211041
1710,Ridge,Transverse, ,0.0156934383684117
1712,Ridge,Transverse, ,0.0197804111333128
1714,Ridge,Transverse, ,0.0143103522009824
1718,Ridge,Transverse, ,0.010154466862013
1719,Ridge,Transverse, ,0.0134489974457222
1721,Ridge,Transverse, ,0.0176379067504605
1724,Ridge,Transverse, ,0.0126100231202416
1730,Ridge,Transverse, ,0.0144484047436044
1732,Ridge,Transverse, ,0.0166675242742257
1734,Ridge,Transverse, ,0.00474639046497072
1737,Ridge,Transverse, ,0.0128976323972654
1739,Ridge,Transverse, ,0.013535435696663
1742,Ridge,Transverse, ,0.0179329369935885
1743,Ridge,Transverse, ,0.0108700990875276
1750,Ridge,Transverse, ,0.0171145919851035
1756,Ridge,Transverse, ,0.0143445056806882
1757,Ridge,Transverse, ,0.0110588833087571
1758,Ridge,Transverse, ,0.00777433843084092
1764,Ridge,Transverse, ,0.013124432417178
1765,Ridge,Transverse, ,0.0184388488798299
1767,Ridge,Transverse, ,0.0117404030662775
1768,Ridge,Transverse, ,0.00994575731646057
1769,Ridge,Transverse, ,0.0178408063414943
1771,Ridge,Transverse, ,0.0164404053506546
1772,Ridge,Transverse, ,0.0075617540476162
1773,Ridge,Transverse, ,0.0140123862208788
1774,Ridge,Transverse, ,0.0179337938944198
1776,Ridge,Transverse, ,0.0230194269097912
1777,Ridge,Transverse, ,0.0209507604244204
1778,Ridge,Transverse, ,0.00820874377570533
1782,Ridge,Transverse, ,0.0171690331823658
1787,Ridge,Transverse, ,0.016221190345042
1789,Ridge,Transverse, ,0.00828685192425332
1790,Ridge,Transverse, ,0.0151133153413784
1791,Ridge,Transverse, ,0.0138753808328777
1793,Ridge,Transverse, ,0.0117258644989753
1794,Ridge,Transverse, ,0.0124541484856663
1797,Ridge,Transverse, ,0.00987062095269897
1800,Ridge,Transverse, ,0.0189590559355084
1801,Ridge,Transverse, ,0.0543678096927165
1803,Ridge,Transverse, ,0.0241731685582236
1806,Ridge,Transverse, ,0.0141435762795707
1808,Ridge,Transverse, ,0.0163716968096048
1811,Ridge,Transverse, ,0.016157457866577
1813,Ridge,Transverse, ,0.0171801653822761
1819,Ridge,Transverse, ,0.0077805469159624
1822,Ridge,Transverse, ,0.0470764859411815
1824,Ridge,Transverse, ,0.0226958271898234
1827,Ridge,Transverse, ,0.0124808943868614
1828,Ridge,Transverse, ,0.019280817461004
1830,Ridge,Transverse, ,0.0190763207606634
1831,Ridge,Transverse, ,0.015216617436822
1833,Ridge,Transverse, ,0.0157656021568502
1834,Ridge,Transverse, ,0.0169542245246753
1836,Ridge,Transverse, ,0.0233983832462293
1838,Ridge,Transverse, ,0.0206457275617465
1839,Ridge,Transverse, ,0.0163011744795343
1841,Ridge,Transverse, ,0.0254734178412665
1843,Ridge,Transverse, ,0.0179181119616131
1851,Ridge,Transverse, ,0.00640843623588984
1852,Ridge,Transverse, ,0.00595998337931483
1853,Ridge,Transverse, ,0.0139668590278642
1855,Ridge,Transverse, ,0.01666072852017
1856,Ridge,Transverse, ,0.00757966930808383
1705,Ridge,Transverse, ,0.0115070497124905
1716,Ridge,Transverse, ,0.0143991026095279
1726,Ridge,Transverse, ,0.0146474417195212
2095,Ridge,Transverse, ,0.0168767436118252
2097,Ridge,Transverse, ,0.0159443591754094
2100,Ridge,Transverse, ,0.0177924182940144
2105,Ridge,Transverse, ,0.0114438508838204
2107,Ridge,Transverse, ,0.00698763532758665
2108,Ridge,Transverse, ,0.0191002511728382
2114,Ridge,Transverse, ,0.0126748664515968
2115,Ridge,Transverse, ,0.00634644272465544
2118,Ridge,Transverse, ,0.0197927950842085
2121,Ridge,Transverse, ,0.0104932883809343
2123,Ridge,Transverse, ,0.00942463156671374
2124,Ridge,Transverse, ,0.00813313214717233
2132,Ridge,Transverse, ,0.0125340291229385
2133,Ridge,Transverse, ,0.0135667558944674
2134,Ridge,Transverse, ,0.015522489301705
2135,Ridge,Transverse, ,0.0169933569600987
2136,Ridge,Transverse, ,0.0266727257909277
2144,Ridge,Transverse, ,0.0182381502936235
2145,Ridge,Transverse, ,0.0187610727206556
2150,Ridge,Transverse, ,0.0124884088661202
2155,Ridge,Transverse, ,0.0147334858104083
2157,Ridge,Transverse, ,0.00806053900606808
2160,Ridge,Transverse, ,0.0138598730080434
2161,Ridge,Transverse, ,0.0113117363824403
2162,Ridge,Transverse, ,0.0104265431195986
2166,Ridge,Transverse, ,0.0141761648894149
2167,Ridge,Transverse, ,0.0165003985655719
2168,Ridge,Transverse, ,0.0111213700978534
2169,Ridge,Transverse, ,0.0149568065071594
2171,Ridge,Transverse, ,0.010115324423839
2172,Ridge,Transverse, ,0.0128282979257361
2174,Ridge,Transverse, ,0.0230828253641991
2176,Ridge,Transverse, ,0.0133352285088527
2182,Ridge,Transverse, ,0.0184522728018575
2184,Ridge,Transverse, ,0.0120373704465224
2186,Ridge,Transverse, ,0.0203638315325826
2192,Ridge,Transverse, ,0.0317790173411094
2196,Ridge,Transverse, ,0.018974528247434
2197,Ridge,Transverse, ,0.0788180317496946
2198,Ridge,Transverse, ,0.0518178314265748
2203,Ridge,Transverse, ,0.078268660249041
2205,Ridge,Transverse, ,0.0360003655319414
2206,Ridge,Transverse, ,0.0435728237987701
2208,Ridge,Transverse, ,0.0151288351856686
2210,Ridge,Transverse, ,0.0162265482737015
2217,Ridge,Transverse, ,0.0235514519652209
2220,Ridge,Transverse, ,0.0189015619310509
2224,Ridge,Transverse, ,0.0207065224378116
2225,Ridge,Transverse, ,0.0184923381917382
2228,Ridge,Transverse, ,0.00981452457348801
2230,Ridge,Transverse, ,0.0183895800827467
2231,Ridge,Transverse, ,0.0204429113870542
2236,Ridge,Transverse, ,0.014408504998779
2243,Ridge,Transverse, ,0.0328793684622489
2244,Ridge,Transverse, ,0.0297724652173295
2250,Ridge,Transverse, ,0.0191033251506897
2252,Ridge,Transverse, ,0.0381053305664192
2254,Ridge,Transverse, ,0.0156423645318021
2255,Ridge,Transverse, ,0.0328125505608562
2257,Ridge,Transverse, ,0.0555159765103809
2260,Ridge,Transverse, ,0.0133246997300988
2261,Ridge,Transverse, ,0.0122886583168908
2263,Ridge,Transverse, ,0.0216985089827317
2267,Ridge,Transverse, ,0.0264840067416208
2269,Ridge,Transverse, ,0.0208606268813236
2273,Ridge,Transverse, ,0.0415125959370434
2274,Ridge,Transverse, ,0.0180044378576615
2275,Ridge,Transverse, ,0.0252331516525795
2278,Ridge,Transverse, ,0.0224955644954786
2281,Ridge,Transverse, ,0.0168034128720379
2290,Ridge,Transverse, ,0.0411705042609376
2294,Ridge,Transverse, ,0.0274307559618984
2300,Ridge,Transverse, ,0.0563776385227687
2301,Ridge,Transverse, ,0.0219762385744407
2303,Ridge,Transverse, ,0.0278200599490197
2306,Ridge,Transverse, ,0.0231203702232956
2309,Ridge,Transverse, ,0.0408617970393897
2149,Ridge,Transverse, ,0.0230053255285557
2158,Ridge,Transverse, ,0.0134903053538275
2163,Ridge,Transverse, ,0.0148627522752804
2170,Ridge,Transverse, ,0.0136759628424371
2177,Ridge,Transverse, ,0.0105911114313462
1735,Ridge,Transverse, ,0.0121525101706895
1748,Ridge,Transverse, ,0.00839342267646102
1763,Ridge,Transverse, ,0.00926219526022044
1770,Ridge,Transverse, ,0.0172688001303765
1810,Ridge,Transverse, ,0.0139891396882388
1820,Ridge,Transverse, ,0.0129384277265074
1826,Ridge,Transverse, ,0.0223906206313043
1829,Ridge,Transverse, ,0.0166822725450891
1835,Ridge,Transverse, ,0.00607232618425732
1840,Ridge,Transverse, ,0.0190351114818311
1848,Ridge,Transverse, ,0.035665033810635
1857,Ridge,Transverse, ,0.0192304737080031
1860,Ridge,Transverse, ,0.0123026331150967
1861,Ridge,Transverse, ,0.0125475738145312
1864,Ridge,Transverse, ,0.019328983591937
1865,Ridge,Transverse, ,0.00871412179742308
1866,Ridge,Transverse, ,0.0196848138308916
1868,Ridge,Transverse, ,0.0201580534605795
1874,Ridge,Transverse, ,0.00734876306729139
1876,Ridge,Transverse, ,0.00864911339600498
1877,Ridge,Transverse, ,0.0173445298291904
1878,Ridge,Transverse, ,0.00817343017522631
1879,Ridge,Transverse, ,0.00983946139915871
1881,Ridge,Transverse, ,0.0103672698741085
1883,Ridge,Transverse, ,0.0140602700441362
1885,Ridge,Transverse, ,0.0132435548510524
1887,Ridge,Transverse, ,0.0195866918123042
1890,Ridge,Transverse, ,0.0143590946279849
1892,Ridge,Transverse, ,0.0120555045030312
1894,Ridge,Transverse, ,0.0165270254388046
1896,Ridge,Transverse, ,0.0147824236593189
1897,Ridge,Transverse, ,0.0167175895117359
1902,Ridge,Transverse, ,0.0186746744812251
1908,Ridge,Transverse, ,0.0181225182295096
1909,Ridge,Transverse, ,0.0157060475956841
1914,Ridge,Transverse, ,0.018825849076916
1919,Ridge,Transverse, ,0.0233272080672641
1921,Ridge,Transverse, ,0.0158765485545015
1928,Ridge,Transverse, ,0.0109830274773676
1929,Ridge,Transverse, ,0.00863136607852181
1931,Ridge,Transverse, ,0.0163188758248216
1934,Ridge,Transverse, ,0.0152579042551907
1936,Ridge,Transverse, ,0.0143468790483423
1937,Ridge,Transverse, ,0.00939955414626465
1938,Ridge,Transverse, ,0.0172511749839928
1939,Ridge,Transverse, ,0.00624431167039899
1942,Ridge,Transverse, ,0.00646060748198202
1946,Ridge,Transverse, ,0.0177892702687874
1949,Ridge,Transverse, ,0.0114893324834852
1950,Ridge,Transverse, ,0.0105415537513751
1951,Ridge,Transverse, ,0.0104651451475013
1952,Ridge,Transverse, ,0.0187569734844604
1953,Ridge,Transverse, ,0.016258680115047
1957,Ridge,Transverse, ,0.00774718172998498
1960,Ridge,Transverse, ,0.0104477539289648
1961,Ridge,Transverse, ,0.0168722611340495
1965,Ridge,Transverse, ,0.00791350396764095
1966,Ridge,Transverse, ,0.00998515971789377
1972,Ridge,Transverse, ,0.00942981245177835
