off.aut,slp.aut,rod.dens,weight,sex,tot.l,grid,session,year,month,cof.new
59.72814836,-0.169606831,12.4,29.5,Female,10,F,14,2011,8,0
49.0284489,-0.127000139,12.5,46,Male,14,F,13,2006,7,0
49.0284489,-0.127000139,12.5,40,Male,16,F,13,2006,7,1
49.0284489,-0.127000139,12.5,39,Male,11,F,13,2006,7,2
49.0284489,-0.127000139,12.5,38,Male,11,F,13,2006,7,0
49.0284489,-0.127000139,12.5,36.5,Male,5,F,13,2006,7,0
49.0284489,-0.127000139,12.5,36,Male,7,F,13,2006,7,0
49.0284489,-0.127000139,12.5,30.5,Male,6,F,13,2006,7,0
49.0284489,-0.127000139,12.5,32.5,Female,6,F,13,2006,7,0
49.0284489,-0.127000139,12.5,32,Female,10,F,13,2006,7,1
49.0284489,-0.127000139,12.5,31,Female,4,F,13,2006,7,0
49.0284489,-0.127000139,12.5,30.5,Female,8,F,13,2006,7,0
49.0284489,-0.127000139,12.5,28.5,Female,1,F,13,2006,7,0
49.0284489,-0.127000139,12.5,27.5,Female,7,F,13,2006,7,0
49.0284489,-0.127000139,12.5,25.5,Male,7,F,13,2006,7,0
49.0284489,-0.127000139,12.5,39.5,Female,28,F,13,2006,7,1
49.0284489,-0.127000139,12.5,35,Female,19,F,13,2006,7,1
49.0284489,-0.127000139,12.5,28,Female,8,F,13,2006,7,0
49.0284489,-0.127000139,12.5,27.5,Female,7,F,13,2006,7,0
49.0284489,-0.127000139,12.5,26,Female,5,F,13,2006,7,0
59.72814836,-0.169606831,12.64,37.5,Male,13,C,14,2011,8,0
59.72814836,-0.169606831,12.64,35,Male,3,C,14,2011,8,0
59.72814836,-0.169606831,12.64,34.5,Male,11,C,14,2011,8,0
59.72814836,-0.169606831,12.64,34.5,Male,16,C,14,2011,8,0
59.72814836,-0.169606831,12.64,29.5,Male,18,C,14,2011,8,0
59.72814836,-0.169606831,12.64,40.5,Female,7,C,14,2011,8,0
59.72814836,-0.169606831,12.64,33.5,Female,15,C,14,2011,8,0
59.72814836,-0.169606831,12.64,32.5,Female,4,C,14,2011,8,0
59.72814836,-0.169606831,12.64,31.5,Female,5,C,14,2011,8,0
59.72814836,-0.169606831,12.64,29.5,Female,1,C,14,2011,8,0
59.72814836,-0.169606831,12.64,23.5,Female,19,C,14,2011,8,0
59.72814836,-0.169606831,12.64,29.5,Male,3,C,14,2011,8,0
59.72814836,-0.169606831,12.64,28,Female,14,C,14,2011,8,0
51.42889355,-0.132821386,12.67,35,Male,7,F,11,2002,6,0
51.42889355,-0.132821386,12.67,31.5,Male,14,F,11,2002,6,0
51.42889355,-0.132821386,12.67,29.5,Male,9,F,11,2002,6,0
51.42889355,-0.132821386,12.67,29.5,Male,15,F,11,2002,6,0
51.42889355,-0.132821386,12.67,27.5,Male,6,F,11,2002,6,0
51.42889355,-0.132821386,12.67,22,Male,6,F,11,2002,6,0
51.42889355,-0.132821386,12.67,28.5,Female,22,F,11,2002,6,0
51.42889355,-0.132821386,12.67,28.5,Female,12,F,11,2002,6,0
51.42889355,-0.132821386,12.67,26.5,Female,11,F,11,2002,6,0
51.42889355,-0.132821386,12.67,16.5,Female,8,F,11,2002,6,0
39.05979455,-0.08643096,12.7,47,Male,2,F,14,2007,8,0
39.05979455,-0.08643096,12.7,45.5,Male,10,F,14,2007,8,0
39.05979455,-0.08643096,12.7,45,Male,21,F,14,2007,8,0
39.05979455,-0.08643096,12.7,43,Male,0,F,14,2007,8,0
39.05979455,-0.08643096,12.7,42.5,Male,5,F,14,2007,8,0
39.05979455,-0.08643096,12.7,38.5,Male,2,F,14,2007,8,0
39.05979455,-0.08643096,12.7,38.5,Male,6,F,14,2007,8,0
39.05979455,-0.08643096,12.7,35.5,Male,0,F,14,2007,8,0
39.05979455,-0.08643096,12.7,34.5,Male,0,F,14,2007,8,0
39.05979455,-0.08643096,12.7,36,Female,7,F,14,2007,8,0
39.05979455,-0.08643096,12.7,35.5,Female,1,F,14,2007,8,0
39.05979455,-0.08643096,12.7,32,Female,1,F,14,2007,8,0
39.05979455,-0.08643096,12.7,31.5,Female,0,F,14,2007,8,0
39.05979455,-0.08643096,12.7,31.5,Male,4,F,14,2007,8,0
39.05979455,-0.08643096,12.7,43,Female,1,F,14,2007,8,0
63.51479818,-0.176510026,12.96,40.5,Male,10,F,11,2012,6,0
63.51479818,-0.176510026,12.96,39.5,Male,6,F,11,2012,6,0
63.51479818,-0.176510026,12.96,38.5,Male,3,F,11,2012,6,0
63.51479818,-0.176510026,12.96,37.5,Male,13,F,11,2012,6,0
63.51479818,-0.176510026,12.96,27.5,Male,44,F,11,2012,6,0
63.51479818,-0.176510026,12.96,26.5,Male,5,F,11,2012,6,0
63.51479818,-0.176510026,12.96,25.5,Male,12,F,11,2012,6,0
63.51479818,-0.176510026,12.96,24.5,Male,9,F,11,2012,6,0
63.51479818,-0.176510026,12.96,32.5,Female,3,F,11,2012,6,0
63.51479818,-0.176510026,12.96,29.5,Female,7,F,11,2012,6,0
63.51479818,-0.176510026,12.96,29,Female,10,F,11,2012,6,0
63.51479818,-0.176510026,12.96,28.5,Female,9,F,11,2012,6,0
63.51479818,-0.176510026,12.96,27.5,Female,21,F,11,2012,6,0
63.51479818,-0.176510026,12.96,27.5,Female,15,F,11,2012,6,0
63.51479818,-0.176510026,12.96,26,Female,8,F,11,2012,6,0
63.51479818,-0.176510026,12.96,22.5,Female,7,F,11,2012,6,0
63.51479818,-0.176510026,12.96,22.5,Female,19,F,11,2012,6,1
49.24122266,-0.123204846,13.08,43,Male,5,C,16,2005,9,0
49.24122266,-0.123204846,13.08,35.5,Male,1,C,16,2005,9,0
49.24122266,-0.123204846,13.08,29,Male,22,C,16,2005,9,1
49.24122266,-0.123204846,13.08,28.5,Male,7,C,16,2005,9,0
49.24122266,-0.123204846,13.08,24.5,Male,1,C,16,2005,9,0
49.24122266,-0.123204846,13.08,30,Female,2,C,16,2005,9,0
49.24122266,-0.123204846,13.08,25.5,Female,0,C,16,2005,9,0
49.24122266,-0.123204846,13.08,40.5,Male,6,C,16,2005,9,0
49.24122266,-0.123204846,13.08,35,Male,16,C,16,2005,9,0
49.24122266,-0.123204846,13.08,30,Male,7,C,16,2005,9,0
49.24122266,-0.123204846,13.08,29.5,Male,13,C,16,2005,9,0
49.24122266,-0.123204846,13.08,26.5,Male,1,C,16,2005,9,0
49.24122266,-0.123204846,13.08,26,Male,13,C,16,2005,9,0
49.24122266,-0.123204846,13.08,35,Female,4,C,16,2005,9,0
49.24122266,-0.123204846,13.08,26,Female,1,C,16,2005,9,0
49.24122266,-0.123204846,13.08,24.5,Female,5,C,16,2005,9,0
51.15384615,-0.128595318,13.12,44,Male,12,F,7,2014,4,0
51.15384615,-0.128595318,13.12,41.5,Male,13,F,7,2014,4,1
51.15384615,-0.128595318,13.12,38,Male,5,F,7,2014,4,0
51.15384615,-0.128595318,13.12,36,Male,22,F,7,2014,4,0
51.15384615,-0.128595318,13.12,35,Male,16,F,7,2014,4,0
51.15384615,-0.128595318,13.12,34.5,Male,11,F,7,2014,4,0
51.15384615,-0.128595318,13.12,48,Female,6,F,7,2014,4,1
51.15384615,-0.128595318,13.12,42,Female,34,F,7,2014,4,0
51.15384615,-0.128595318,13.12,39,Female,7,F,7,2014,4,0
51.15384615,-0.128595318,13.12,38,Female,25,F,7,2014,4,0
51.15384615,-0.128595318,13.12,31,Female,3,F,7,2014,4,0
51.15384615,-0.128595318,13.12,30,Male,15,F,7,2014,4,0
51.15384615,-0.128595318,13.12,18,Male,6,F,7,2014,4,0
51.15384615,-0.128595318,13.12,16,Male,4,F,7,2014,4,0
51.15384615,-0.128595318,13.12,16,Male,6,F,7,2014,4,0
51.15384615,-0.128595318,13.12,20,Female,1,F,7,2014,4,0
63.51479818,-0.176510026,13.21,38.5,Male,1,F,15,2012,8,0
63.51479818,-0.176510026,13.21,37.5,Male,10,F,15,2012,8,0
63.51479818,-0.176510026,13.21,32.5,Male,14,F,15,2012,8,0
63.51479818,-0.176510026,13.21,31.5,Male,11,F,15,2012,8,0
63.51479818,-0.176510026,13.21,28.5,Male,4,F,15,2012,8,0
63.51479818,-0.176510026,13.21,27.5,Male,4,F,15,2012,8,0
63.51479818,-0.176510026,13.21,25.5,Male,4,F,15,2012,8,0
63.51479818,-0.176510026,13.21,29.5,Male,4,F,15,2012,8,0
63.51479818,-0.176510026,13.21,28.5,Male,6,F,15,2012,8,0
63.51479818,-0.176510026,13.21,24.5,Male,12,F,15,2012,8,0
63.51479818,-0.176510026,13.21,35,Female,7,F,15,2012,8,0
63.51479818,-0.176510026,13.21,31.5,Female,1,F,15,2012,8,0
63.51479818,-0.176510026,13.21,29.5,Female,4,F,15,2012,8,0
63.51479818,-0.176510026,13.21,29.5,Female,4,F,15,2012,8,0
63.51479818,-0.176510026,13.21,28.5,Female,1,F,15,2012,8,0
63.51479818,-0.176510026,13.21,24.5,Female,7,F,15,2012,8,0
63.51479818,-0.176510026,13.21,23.5,Female,10,F,15,2012,8,0
63.51479818,-0.176510026,13.21,22.5,Female,3,F,15,2012,8,0
49.24122266,-0.123204846,13.34,31,Male,8,F,8,2005,5,0
49.24122266,-0.123204846,13.34,29.5,Male,6,F,8,2005,5,0
49.24122266,-0.123204846,13.34,29,Male,5,F,8,2005,5,0
49.24122266,-0.123204846,13.34,38,Female,17,F,8,2005,5,0
49.24122266,-0.123204846,13.34,31.5,Female,1,F,8,2005,5,0
49.24122266,-0.123204846,13.34,29,Female,5,F,8,2005,5,0
49.24122266,-0.123204846,13.34,19,Male,6,F,8,2005,5,0
49.24122266,-0.123204846,13.34,34,Female,9,F,8,2005,5,0
49.24122266,-0.123204846,13.34,33,Female,5,F,8,2005,5,0
49.24122266,-0.123204846,13.34,26.5,Female,3,F,8,2005,5,0
49.24122266,-0.123204846,13.34,18.5,Female,4,F,8,2005,5,0
49.24122266,-0.123204846,13.34,9.5,Male,3,F,8,2005,5,0
49.24122266,-0.123204846,13.34,9,Female,1,F,8,2005,5,0
51.15384615,-0.128595318,13.39,53.5,Male,0,E,3,2014,2,0
51.15384615,-0.128595318,13.39,44,Male,0,E,3,2014,2,0
51.15384615,-0.128595318,13.39,42,Male,0,E,3,2014,2,0
51.15384615,-0.128595318,13.39,38.5,Male,0,E,3,2014,2,0
51.15384615,-0.128595318,13.39,37.5,Female,0,E,3,2014,2,0
51.15384615,-0.128595318,13.39,34.5,Female,0,E,3,2014,2,0
51.15384615,-0.128595318,13.39,26.5,Female,0,E,3,2014,2,0
51.15384615,-0.128595318,13.39,26.5,Female,0,E,3,2014,2,0
51.15384615,-0.128595318,13.39,20.5,Female,0,E,3,2014,2,0
51.15384615,-0.128595318,13.39,26,Male,3,E,3,2014,2,0
63.51479818,-0.176510026,13.56,37.5,Male,2,F,13,2012,7,0
63.51479818,-0.176510026,13.56,32,Male,2,F,13,2012,7,0
63.51479818,-0.176510026,13.56,31.5,Male,10,F,13,2012,7,2
63.51479818,-0.176510026,13.56,38.5,Male,1,F,13,2012,7,0
63.51479818,-0.176510026,13.56,29.5,Male,7,F,13,2012,7,0
63.51479818,-0.176510026,13.56,27,Male,1,F,13,2012,7,0
63.51479818,-0.176510026,13.56,22.5,Male,5,F,13,2012,7,0
63.51479818,-0.176510026,13.56,37.5,Female,7,F,13,2012,7,0
63.51479818,-0.176510026,13.56,33.5,Female,5,F,13,2012,7,0
63.51479818,-0.176510026,13.56,28,Female,15,F,13,2012,7,0
63.51479818,-0.176510026,13.56,27.5,Female,0,F,13,2012,7,0
63.51479818,-0.176510026,13.56,27.5,Female,14,F,13,2012,7,0
63.51479818,-0.176510026,13.56,26.5,Female,2,F,13,2012,7,0
63.51479818,-0.176510026,13.56,25,Female,4,F,13,2012,7,0
63.51479818,-0.176510026,13.56,24.5,Female,12,F,13,2012,7,0
63.51479818,-0.176510026,13.56,20.5,Female,1,F,13,2012,7,0
39.05979455,-0.08643096,13.57,40.5,Male,1,C,12,2007,7,0
39.05979455,-0.08643096,13.57,37,Male,5,C,12,2007,7,0
39.05979455,-0.08643096,13.57,33,Female,4,C,12,2007,7,0
39.05979455,-0.08643096,13.57,30.5,Female,1,C,12,2007,7,0
39.05979455,-0.08643096,13.57,22,Female,14,C,12,2007,7,0
39.05979455,-0.08643096,13.57,19.5,Female,2,C,12,2007,7,0
39.05979455,-0.08643096,14.19,50.5,Male,9,E,12,2007,7,0
39.05979455,-0.08643096,14.19,43.5,Male,11,E,12,2007,7,0
39.05979455,-0.08643096,14.19,39,Male,3,E,12,2007,7,0
39.05979455,-0.08643096,14.19,36.5,Male,1,E,12,2007,7,0
39.05979455,-0.08643096,14.19,34.5,Male,3,E,12,2007,7,0
39.05979455,-0.08643096,14.19,32,Female,2,E,12,2007,7,0
39.05979455,-0.08643096,14.19,31,Female,0,E,12,2007,7,0
51.42889355,-0.132821386,14.2,30.5,Male,0,E,1,2002,1,0
51.42889355,-0.132821386,14.2,25.5,Male,0,E,1,2002,1,0
51.42889355,-0.132821386,14.2,23.5,Male,0,E,1,2002,1,0
51.42889355,-0.132821386,14.2,23,Male,0,E,1,2002,1,0
51.42889355,-0.132821386,14.2,21.5,Male,0,E,1,2002,1,0
51.42889355,-0.132821386,14.2,21.5,Male,0,E,1,2002,1,0
51.42889355,-0.132821386,14.2,18.5,Male,0,E,1,2002,1,0
51.42889355,-0.132821386,14.2,18,Male,0,E,1,2002,1,0
51.42889355,-0.132821386,14.2,37,Female,0,E,1,2002,1,0
51.42889355,-0.132821386,14.2,33,Female,0,E,1,2002,1,0
51.42889355,-0.132821386,14.2,32.5,Female,0,E,1,2002,1,0
51.42889355,-0.132821386,14.2,30.5,Female,0,E,1,2002,1,0
51.42889355,-0.132821386,14.2,20,Female,0,E,1,2002,1,0
51.42889355,-0.132821386,14.2,18.5,Female,0,E,1,2002,1,0
51.42889355,-0.132821386,14.2,18.5,Female,0,E,1,2002,1,0
51.42889355,-0.132821386,14.2,18.5,Female,0,E,1,2002,1,0
51.42889355,-0.132821386,14.2,18,Female,0,E,1,2002,1,0
51.42889355,-0.132821386,14.2,17,Female,0,E,1,2002,1,0
51.42889355,-0.132821386,14.2,15,Female,0,E,1,2002,1,0
39.05979455,-0.08643096,14.23,40.5,Male,10,F,16,2007,9,0
39.05979455,-0.08643096,14.23,40,Male,13,F,16,2007,9,0
39.05979455,-0.08643096,14.23,31,Male,5,F,16,2007,9,0
39.05979455,-0.08643096,14.23,44,Female,1,F,16,2007,9,0
39.05979455,-0.08643096,14.23,41.5,Female,1,F,16,2007,9,0
39.05979455,-0.08643096,14.23,36.5,Female,8,F,16,2007,9,0
39.05979455,-0.08643096,14.23,30.5,Female,1,F,16,2007,9,0
39.05979455,-0.08643096,14.23,29.5,Female,0,F,16,2007,9,0
39.05979455,-0.08643096,14.23,29.5,Female,7,F,16,2007,9,0
39.05979455,-0.08643096,14.23,37.5,Male,16,F,16,2007,9,0
39.05979455,-0.08643096,14.23,42.5,Female,5,F,16,2007,9,0
39.05979455,-0.08643096,14.23,36.5,Female,11,F,16,2007,9,0
39.05979455,-0.08643096,14.23,33.5,Female,1,F,16,2007,9,0
39.05979455,-0.08643096,14.23,31.5,Female,3,F,16,2007,9,0
39.05979455,-0.08643096,14.23,27.5,Female,6,F,16,2007,9,0
39.05979455,-0.08643096,14.29,35,Male,12,F,8,2007,5,0
39.05979455,-0.08643096,14.29,34,Male,8,F,8,2007,5,0
39.05979455,-0.08643096,14.29,34,Male,13,F,8,2007,5,0
39.05979455,-0.08643096,14.29,32.5,Female,7,F,8,2007,5,0
39.05979455,-0.08643096,14.29,28.5,Female,2,F,8,2007,5,0
39.05979455,-0.08643096,14.29,25,Female,1,F,8,2007,5,0
39.05979455,-0.08643096,14.29,22.5,Female,2,F,8,2007,5,0
39.05979455,-0.08643096,14.29,43.5,Male,17,F,8,2007,5,1
39.05979455,-0.08643096,14.29,37,Male,0,E,21,2007,11,0
39.05979455,-0.08643096,14.29,33,Male,2,F,8,2007,5,0
39.05979455,-0.08643096,14.29,32,Male,3,F,8,2007,5,1
39.05979455,-0.08643096,14.29,30.5,Male,0,E,21,2007,11,0
39.05979455,-0.08643096,14.29,29.5,Male,10,F,8,2007,5,0
39.05979455,-0.08643096,14.29,27.5,Male,1,F,8,2007,5,0
39.05979455,-0.08643096,14.29,26.5,Male,0,E,21,2007,11,0
39.05979455,-0.08643096,14.29,26.5,Male,0,E,21,2007,11,0
39.05979455,-0.08643096,14.29,25.5,Male,0,E,21,2007,11,0
39.05979455,-0.08643096,14.29,20,Male,29,F,8,2007,5,0
39.05979455,-0.08643096,14.29,42.5,Female,16,F,8,2007,5,0
39.05979455,-0.08643096,14.29,34.5,Female,0,E,21,2007,11,0
39.05979455,-0.08643096,14.29,34,Female,7,F,8,2007,5,0
39.05979455,-0.08643096,14.29,30,Female,0,E,21,2007,11,0
39.05979455,-0.08643096,14.29,26,Female,2,F,8,2007,5,0
39.05979455,-0.08643096,14.29,26,Female,6,F,8,2007,5,0
39.05979455,-0.08643096,14.29,23,Female,2,F,8,2007,5,0
39.05979455,-0.08643096,14.29,22.5,Female,9,F,8,2007,5,0
39.05979455,-0.08643096,14.29,22.5,Female,0,E,21,2007,11,0
39.05979455,-0.08643096,14.29,22.5,Female,0,E,21,2007,11,0
39.05979455,-0.08643096,14.29,21.5,Female,2,F,8,2007,5,0
39.05979455,-0.08643096,14.29,20.5,Female,0,E,21,2007,11,0
39.05979455,-0.08643096,14.29,20,Female,8,F,8,2007,5,0
39.05979455,-0.08643096,14.29,19.5,Female,0,E,21,2007,11,0
39.05979455,-0.08643096,14.29,17,Female,10,F,8,2007,5,0
39.05979455,-0.08643096,14.29,16.5,Female,4,F,8,2007,5,0
51.15384615,-0.128595318,14.3,36.5,Male,9,C,14,2014,8,0
51.15384615,-0.128595318,14.3,33.5,Male,7,C,14,2014,8,0
51.15384615,-0.128595318,14.3,32,Male,21,C,14,2014,8,1
51.15384615,-0.128595318,14.3,32,Male,7,C,14,2014,8,0
51.15384615,-0.128595318,14.3,26.5,Male,2,C,14,2014,8,0
51.15384615,-0.128595318,14.3,33,Female,6,C,14,2014,8,0
51.15384615,-0.128595318,14.3,25,Female,38,C,14,2014,8,0
51.15384615,-0.128595318,14.3,28.5,Male,5,C,14,2014,8,0
51.15384615,-0.128595318,14.3,28,Male,1,C,14,2014,8,0
51.15384615,-0.128595318,14.3,26,Male,5,C,14,2014,8,0
51.15384615,-0.128595318,14.3,22.5,Male,3,C,14,2014,8,0
51.15384615,-0.128595318,14.3,35,Female,2,C,14,2014,8,0
51.15384615,-0.128595318,14.3,33,Female,3,C,14,2014,8,0
51.15384615,-0.128595318,14.3,30.5,Female,5,C,14,2014,8,0
51.15384615,-0.128595318,14.3,29,Female,2,C,14,2014,8,0
51.15384615,-0.128595318,14.3,27,Female,3,C,14,2014,8,0
51.15384615,-0.128595318,14.3,24,Female,6,C,14,2014,8,0
51.15384615,-0.128595318,14.3,23,Female,3,C,14,2014,8,0
51.15384615,-0.128595318,14.3,23,Female,2,C,14,2014,8,0
51.15384615,-0.128595318,14.3,21.4,Female,2,C,14,2014,8,0
62.13964213,-0.172085908,14.51,43,Male,6,E,13,2010,7,0
62.13964213,-0.172085908,14.51,39,Male,3,E,13,2010,7,0
62.13964213,-0.172085908,14.51,35,Male,12,E,13,2010,7,0
62.13964213,-0.172085908,14.51,34,Male,29,E,13,2010,7,0
62.13964213,-0.172085908,14.51,32.5,Male,11,E,13,2010,7,1
62.13964213,-0.172085908,14.51,33.5,Female,8,E,13,2010,7,0
62.13964213,-0.172085908,14.51,39,Male,21,E,13,2010,7,0
62.13964213,-0.172085908,14.51,29,Female,5,E,13,2010,7,0
62.13964213,-0.172085908,14.51,28.5,Female,28,E,13,2010,7,0
62.13964213,-0.172085908,14.51,22,Female,4,E,13,2010,7,0
50.4648552,-0.127622798,15.08,34.5,Male,0,E,21,2001,11,0
50.4648552,-0.127622798,15.08,28.5,Male,1,E,21,2001,11,0
50.4648552,-0.127622798,15.08,19.5,Male,0,E,21,2001,11,0
50.4648552,-0.127622798,15.08,18.5,Male,0,E,21,2001,11,0
50.4648552,-0.127622798,15.08,17.5,Male,0,E,21,2001,11,0
50.4648552,-0.127622798,15.08,18.5,Female,0,E,21,2001,11,0
50.4648552,-0.127622798,15.08,15.5,Female,1,E,21,2001,11,0
50.4648552,-0.127622798,15.08,15,Female,0,E,21,2001,11,0
50.4648552,-0.127622798,15.08,11,Male,0,E,21,2001,11,0
50.4648552,-0.127622798,15.08,14.5,Female,0,E,21,2001,11,0
50.4648552,-0.127622798,15.08,10.5,Female,0,E,21,2001,11,0
49.24122266,-0.123204846,15.13,41,Male,3,E,16,2005,9,0
49.24122266,-0.123204846,15.13,39.5,Male,1,E,16,2005,9,0
49.24122266,-0.123204846,15.13,31.5,Male,8,E,16,2005,9,0
49.24122266,-0.123204846,15.13,40,Female,2,E,16,2005,9,0
49.24122266,-0.123204846,15.13,38.5,Female,2,E,16,2005,9,0
49.24122266,-0.123204846,15.13,37.5,Female,4,E,16,2005,9,0
49.24122266,-0.123204846,15.13,40,Male,20,E,16,2005,9,0
49.24122266,-0.123204846,15.13,32,Male,8,E,16,2005,9,0
49.24122266,-0.123204846,15.13,25.5,Male,6,E,16,2005,9,0
49.24122266,-0.123204846,15.13,25.5,Male,4,E,16,2005,9,0
49.24122266,-0.123204846,15.13,27,Female,7,E,16,2005,9,0
49.24122266,-0.123204846,15.13,25.5,Female,3,E,16,2005,9,0
49.24122266,-0.123204846,15.13,22.5,Female,2,E,16,2005,9,0
49.24122266,-0.123204846,15.13,20.5,Female,1,E,16,2005,9,0
49.24122266,-0.123204846,15.13,16,Male,3,E,16,2005,9,0
39.05979455,-0.08643096,15.14,53.5,Male,62,E,16,2007,9,0
39.05979455,-0.08643096,15.14,43.5,Male,4,E,16,2007,9,0
39.05979455,-0.08643096,15.14,43.5,Male,6,E,16,2007,9,0
39.05979455,-0.08643096,15.14,43,Male,8,E,16,2007,9,0
39.05979455,-0.08643096,15.14,38.5,Male,33,E,16,2007,9,0
39.05979455,-0.08643096,15.14,38.5,Male,6,E,16,2007,9,0
39.05979455,-0.08643096,15.14,37.5,Male,9,E,16,2007,9,0
39.05979455,-0.08643096,15.14,36.5,Female,15,E,16,2007,9,0
39.05979455,-0.08643096,15.14,36.5,Female,10,E,16,2007,9,0
39.05979455,-0.08643096,15.14,35,Female,26,E,16,2007,9,0
39.05979455,-0.08643096,15.14,34.5,Female,4,E,16,2007,9,0
39.05979455,-0.08643096,15.14,34,Female,0,E,16,2007,9,0
39.05979455,-0.08643096,15.14,31.5,Female,3,E,16,2007,9,0
39.05979455,-0.08643096,15.14,36,Male,12,E,16,2007,9,0
39.05979455,-0.08643096,15.14,33.5,Male,1,E,16,2007,9,0
39.05979455,-0.08643096,15.14,38.5,Female,16,E,16,2007,9,0
39.05979455,-0.08643096,15.14,35.5,Female,9,E,16,2007,9,0
39.05979455,-0.08643096,15.14,33.5,Female,2,E,16,2007,9,0
39.05979455,-0.08643096,15.14,33.5,Female,2,E,16,2007,9,0
39.05979455,-0.08643096,15.14,31.5,Female,0,E,16,2007,9,0
51.15384615,-0.128595318,15.2,37.5,Male,13,A,9,2014,5,0
51.15384615,-0.128595318,15.2,35.5,Male,18,A,9,2014,5,0
51.15384615,-0.128595318,15.2,34,Male,47,A,9,2014,5,0
51.15384615,-0.128595318,15.2,33,Male,8,A,9,2014,5,0
51.15384615,-0.128595318,15.2,37,Female,56,A,9,2014,5,0
51.15384615,-0.128595318,15.2,33,Female,27,A,9,2014,5,1
51.15384615,-0.128595318,15.2,25.5,Male,7,A,9,2014,5,0
51.15384615,-0.128595318,15.2,22,Male,54,A,9,2014,5,0
51.15384615,-0.128595318,15.2,21.5,Male,12,A,9,2014,5,0
51.15384615,-0.128595318,15.2,21,Male,22,A,9,2014,5,0
51.15384615,-0.128595318,15.2,19.5,Male,28,A,9,2014,5,0
51.15384615,-0.128595318,15.2,30.5,Female,45,A,9,2014,5,2
51.15384615,-0.128595318,15.2,23.5,Female,6,A,9,2014,5,0
51.15384615,-0.128595318,15.2,23,Female,9,A,9,2014,5,0
51.15384615,-0.128595318,15.2,20.5,Female,26,A,9,2014,5,0
51.15384615,-0.128595318,15.2,20,Female,15,A,9,2014,5,0
51.15384615,-0.128595318,15.2,20,Female,25,A,9,2014,5,0
51.15384615,-0.128595318,15.2,17,Female,12,A,9,2014,5,0
51.42889355,-0.132821386,15.36,41.5,Male,5,F,12,2002,7,0
51.42889355,-0.132821386,15.36,33.5,Male,1,F,12,2002,7,0
51.42889355,-0.132821386,15.36,30.5,Male,18,F,12,2002,7,0
51.42889355,-0.132821386,15.36,30.5,Male,11,F,12,2002,7,0
51.42889355,-0.132821386,15.36,20.5,Female,5,F,12,2002,7,0
51.42889355,-0.132821386,15.36,36.5,Male,2,F,12,2002,7,0
51.42889355,-0.132821386,15.36,32.5,Male,10,F,12,2002,7,1
51.42889355,-0.132821386,15.36,30.5,Male,1,F,12,2002,7,2
51.42889355,-0.132821386,15.36,27.5,Female,0,F,12,2002,7,0
51.42889355,-0.132821386,15.36,20.5,Female,5,F,12,2002,7,0
51.42889355,-0.132821386,15.36,17.5,Female,10,F,12,2002,7,0
51.15384615,-0.128595318,15.41,41,Male,39,F,14,2014,8,0
51.15384615,-0.128595318,15.41,37.5,Male,4,F,14,2014,8,0
51.15384615,-0.128595318,15.41,37,Male,12,F,14,2014,8,0
51.15384615,-0.128595318,15.41,37,Male,46,F,14,2014,8,0
51.15384615,-0.128595318,15.41,36.5,Male,32,F,14,2014,8,0
51.15384615,-0.128595318,15.41,35.5,Male,27,F,14,2014,8,0
51.15384615,-0.128595318,15.41,31,Male,16,F,14,2014,8,0
51.15384615,-0.128595318,15.41,28,Male,18,F,14,2014,8,0
51.15384615,-0.128595318,15.41,33,Female,9,F,14,2014,8,0
51.15384615,-0.128595318,15.41,32,Female,3,F,14,2014,8,0
51.15384615,-0.128595318,15.41,27,Female,5,F,14,2014,8,0
51.15384615,-0.128595318,15.41,26,Female,9,F,14,2014,8,0
51.15384615,-0.128595318,15.41,25.5,Female,21,F,14,2014,8,0
51.15384615,-0.128595318,15.41,33,Male,26,F,14,2014,8,0
51.15384615,-0.128595318,15.41,32,Male,10,F,14,2014,8,0
51.15384615,-0.128595318,15.41,30,Male,9,F,14,2014,8,0
50.4648552,-0.127622798,15.56,28,Male,0,C,21,2001,11,0
50.4648552,-0.127622798,15.56,25,Male,0,C,21,2001,11,0
50.4648552,-0.127622798,15.56,23,Male,0,C,21,2001,11,0
50.4648552,-0.127622798,15.56,18.5,Male,1,C,21,2001,11,0
50.4648552,-0.127622798,15.56,17.5,Male,1,C,21,2001,11,0
50.4648552,-0.127622798,15.56,17,Male,0,C,21,2001,11,0
50.4648552,-0.127622798,15.56,16,Male,0,C,21,2001,11,0
50.4648552,-0.127622798,15.56,15.5,Male,0,C,21,2001,11,0
50.4648552,-0.127622798,15.56,34.5,Female,0,C,21,2001,11,0
50.4648552,-0.127622798,15.56,31.5,Female,0,C,21,2001,11,0
50.4648552,-0.127622798,15.56,22,Female,1,C,21,2001,11,0
50.4648552,-0.127622798,15.56,16.5,Female,0,C,21,2001,11,0
50.4648552,-0.127622798,15.56,15.5,Female,1,C,21,2001,11,0
51.42889355,-0.132821386,15.63,30,Male,44,C,12,2002,7,0
51.42889355,-0.132821386,15.63,28,Male,12,C,12,2002,7,0
51.42889355,-0.132821386,15.63,17.5,Male,4,C,12,2002,7,0
49.24122266,-0.123204846,15.8,44.5,Male,49,F,7,2005,4,0
49.24122266,-0.123204846,15.8,39,Male,13,F,7,2005,4,0
49.24122266,-0.123204846,15.8,33,Male,14,F,7,2005,4,0
