Establishment of Cooperia oncophora in calves				
Christian W. Sauermann (a), Siva Ganesh (a), Ian Scott (b), William E. Pomroy (b) , Dave M. Leathwick (a)				
(a) AgResearch Grasslands, Private Bag 11008, Palmerston North 4442, New Zealand				
(b) School of Veterinary Science, Massey University, Private Bag 11222, Palmerston North 4442, New Zealand				
(https://doi.org/10.1016/j.vetpar.2018.11.001)
				
The establishment rate of Cooperia oncophora related to host age and previous infection was investigated in young calves.				
Parasite-free calves of similar age were kept on a feed pad and divided into multiple groups, based on their age and weight.				
At the start of the experiment one group (A, n=4) received a single challenge dose of 15,000 L3 of a macrocyclic lactone resistant isolate of C. oncophora.				
Two groups (C & D, each n=16) received trickle infections with an ivermectin-susceptible C. oncophora isolate of 2,000 or 10,000 infective stage larvae per week, one group (B, n=16) was kept as an uninfected control.				
At intervals over a period of 11 months two animals from each group were challenged with 15,000 infective stage larvae of an ivermectin-resistant isolate, 25 days later orally treated with ivermectin (0.2 mg/kg; Ivomec) and 5 days later slaughtered for worm counts. 				
On three occasions additional calves (E, n=2) were included with the high trickle infection rate group but also received an ivermectin treatment before challenge to remove the existing worm burden.				
Further calves (F, n=4) of similar age were introduced at the beginning and the end of the experiment to determine the effect of larval age on establishment rate.				
				
id = individual ear tag identification number of experimental animal				
trickle_infection = number of ivermectin susceptible Cooperia oncophora infective third stage larvae use for inoculation twice per week				
group = experimental group				
day = experiment day (starting day = zero)				
fec = faecal egg count (epg)				
				
id	trickle_infection	group	day	fec
1511	0	B	49	0
1556	0	B	49	0
1517	0	B	49	25
1553	0	B	49	0
1510	0	B	49	0
1520	0	B	49	0
1503	0	B	49	0
1524	0	B	49	0
1525	0	B	49	0
1528	0	B	49	0
1505	0	B	49	0
1516	0	B	49	0
1514	0	B	49	0
1717	1000	C	49	
1761	1000	C	49	
1715	1000	C	49	300
1720	1000	C	49	700
1703	1000	C	49	400
1708	1000	C	49	725
1714	1000	C	49	425
1729	1000	C	49	25
1707	1000	C	49	400
1724	1000	C	49	725
1710	1000	C	49	678
1725	1000	C	49	25
1722	1000	C	49	125
1758	1000	C	49	350
1709	1000	C	49	500
1721	1000	C	49	525
1716	1000	C	49	625
2200	5000	D	49	
2364	5000	D	49	
2102	5000	D	49	1475
2141	5000	E	49	175
2347	5000	E	49	175
2396	5000	D	49	50
2110	5000	D	49	1275
2185	5000	D	49	3500
2187	5000	E	49	550
2315	5000	E	49	325
2202	5000	E	49	650
2435	5000	D	49	250
2440	5000	D	49	25
2511	5000	E	49	425
2112	5000	D	49	1350
2535	5000	D	49	675
2321	5000	D	49	350
2646	5000	D	49	225
2318	5000	D	49	1950
2443	5000	D	49	1275
2345	5000	D	49	600
2355	5000	D	49	25
2437	5000	D	49	400
1507	0	B	63	25
1518	0	B	63	50
1513	0	B	63	0
1527	0	B	63	0
1511	0	B	63	0
1556	0	B	63	0
1517	0	B	63	25
1553	0	B	63	0
1510	0	B	63	0
1520	0	B	63	0
1503	0	B	63	0
1524	0	B	63	0
1525	0	B	63	0
1528	0	B	63	0
1505	0	B	63	0
1516	0	B	63	25
1514	0	B	63	0
1717	1000	C	63	800
1761	1000	C	63	800
1715	1000	C	63	275
1720	1000	C	63	525
1703	1000	C	63	75
1708	1000	C	63	775
1714	1000	C	63	850
1729	1000	C	63	50
1707	1000	C	63	25
1724	1000	C	63	1150
1710	1000	C	63	350
1725	1000	C	63	0
1722	1000	C	63	0
1758	1000	C	63	125
1709	1000	C	63	125
1721	1000	C	63	75
1716	1000	C	63	575
2200	5000	D	63	700
2364	5000	D	63	1450
2102	5000	D	63	100
2141	5000	E	63	150
2347	5000	E	63	0
2396	5000	D	63	25
2110	5000	D	63	275
2185	5000	D	63	1300
2187	5000	E	63	50
2315	5000	E	63	150
2202	5000	E	63	100
2435	5000	D	63	575
2440	5000	D	63	250
2511	5000	E	63	100
2112	5000	D	63	1175
2535	5000	D	63	750
2321	5000	D	63	0
2646	5000	D	63	400
2318	5000	D	63	0
2443	5000	D	63	375
2345	5000	D	63	150
2355	5000	D	63	150
2437	5000	D	63	75
1507	0	B	77	
1518	0	B	77	
1513	0	B	77	0
1527	0	B	77	0
1511	0	B	77	0
1556	0	B	77	0
1517	0	B	77	0
1553	0	B	77	0
1510	0	B	77	0
1520	0	B	77	0
1503	0	B	77	0
1524	0	B	77	0
1525	0	B	77	0
1528	0	B	77	25
1505	0	B	77	0
1516	0	B	77	0
1514	0	B	77	0
1717	1000	C	77	
1761	1000	C	77	
1715	1000	C	77	775
1720	1000	C	77	500
1703	1000	C	77	300
1708	1000	C	77	725
1714	1000	C	77	450
1729	1000	C	77	225
1707	1000	C	77	125
1724	1000	C	77	1175
