Lat_min	Lat_max	Lon_min	Lon_max	FeO_wt%	Error(%)
84	85	2	3	4.09856085	35.42999505
84	85	3	4	4.087288659	35.57167645
84	85	4	5	4.07581248	35.53026798
84	85	5	6	4.059655788	35.17712576
84	85	6	7	4.061367834	35.55818281
84	85	7	8	4.049072649	35.12316619
84	85	8	9	4.036690171	35.15594396
84	85	9	10	4.020236791	35.13975515
84	85	10	11	3.998622246	35.67087497
84	85	11	12	3.96738032	35.67697174
84	85	12	13	3.954996233	35.6997201
84	85	13	14	3.94262318	35.70440465
84	85	14	15	3.930261113	35.59024138
84	85	15	16	3.930574125	35.98618736
84	85	16	17	3.905107806	36.31126674
84	85	17	18	3.89320434	36.17953754
84	85	18	19	3.881414779	36.1923578
84	85	19	20	3.872231514	35.87026431
84	85	20	21	3.826494977	36.69349943
84	85	21	22	3.803629075	36.83724125
84	85	22	23	3.791630547	37.17974031
84	85	23	24	3.776637568	37.02485826
84	85	24	25	3.764823226	36.5408064
84	85	25	26	3.747191298	37.04602189
84	85	26	27	3.744652678	37.08558007
84	85	27	28	3.730473129	37.61476955
84	85	28	29	3.71856409	37.36245373
84	85	29	30	3.706652959	36.8333395
84	85	30	31	3.695648064	37.58060758
84	85	31	32	3.709823916	37.64586113
84	85	32	33	3.698390836	37.85609078
84	85	33	34	3.6870805	38.30579214
84	85	34	35	3.675794075	37.70385779
84	85	35	36	3.648761272	37.59514268
84	85	36	37	3.612588574	37.8976812
84	85	37	38	3.601608805	38.14540705
84	85	38	39	3.590665285	37.95829513
84	85	39	40	3.579977165	38.27301839
84	85	40	41	3.573134884	38.41348147
84	85	41	42	3.57918885	37.93733423
84	85	42	43	3.568520807	38.34789103
84	85	43	44	3.55800431	38.74517755
84	85	44	45	3.547763813	38.8481921
84	85	45	46	3.523110508	38.66531439
84	85	46	47	3.539508678	38.0655497
84	85	47	48	3.527640534	38.82257013
84	85	48	49	3.517833531	38.11924443
84	85	49	50	3.50865912	38.20477056
84	85	50	51	3.497140285	38.90952492
84	85	51	52	3.516185651	37.81131388
84	85	52	53	3.507659023	38.82580344
84	85	53	54	3.499394397	38.82914332
84	85	54	55	3.491391641	38.54248543
84	85	55	56	3.484093589	38.22472678
84	85	56	57	3.492369979	38.01575903
84	85	57	58	3.485582727	38.80460008
84	85	58	59	3.479044303	37.99754223
84	85	59	60	3.472862222	38.71608338
84	85	60	61	3.445791741	39.56586167
84	85	61	62	3.407666541	39.15479325
84	85	62	63	3.402874308	39.23573076
84	85	63	64	3.401009972	39.19188046
84	85	64	65	3.400002897	38.6029905
84	85	65	66	3.417806307	38.85280455
84	85	66	67	3.427228942	38.53437142
84	85	67	68	3.424231991	38.46528122
84	85	68	69	3.421579077	38.574736
84	85	69	70	3.419386383	39.0928942
84	85	70	71	3.408466059	38.70481965
84	85	71	72	3.38065217	39.15747688
84	85	72	73	3.379689949	39.00789338
84	85	73	74	3.381275332	38.77452616
84	85	74	75	3.381087713	38.68878343
84	85	75	76	3.405760295	38.78220918
84	85	76	77	3.426978199	38.62058854
84	85	77	78	3.42829358	39.06727121
84	85	78	79	3.429961731	38.60653168
84	85	79	80	3.431982712	38.20723263
84	85	80	81	3.441636454	38.3570716
84	85	81	82	3.439651264	37.65777428
84	85	82	83	3.44292963	38.28142401
84	85	83	84	3.446681515	38.32906308
84	85	84	85	3.450687369	39.44057178
84	85	85	86	3.464567271	38.33395466
84	85	86	87	3.500200125	37.94165395
84	85	87	88	3.505298768	37.9403043
84	85	88	89	3.510535747	38.3121766
84	85	89	90	3.516139408	37.97226938
84	85	90	91	3.518293337	38.33972705
84	85	91	92	3.524397916	37.92244651
84	85	92	93	3.531421122	37.41210757
84	85	93	94	3.538691081	37.72970455
84	85	94	95	3.546207925	37.81755558
84	85	95	96	3.529617142	37.24793915
84	85	96	97	3.551781887	37.63632532
84	85	97	98	3.56526563	37.50070696
84	85	98	99	3.573717932	37.29672941
84	85	99	100	3.580508213	37.6540519
84	85	100	101	3.560880165	37.80986156
84	85	101	102	3.592378031	37.01184579
84	85	102	103	3.601108956	37.64496995
84	85	103	104	3.609948987	37.82672492
84	85	104	105	3.61900594	37.74457988
84	85	105	106	3.608639232	37.89674774
84	85	106	107	3.600501381	37.85320881
84	85	107	108	3.609844008	37.7772767
84	85	108	109	3.619273974	37.46628643
84	85	109	110	3.631973878	37.44631057
84	85	110	111	3.658544482	37.31254552
84	85	111	112	3.63895758	37.12282898
84	85	112	113	3.649094251	36.84180956
84	85	113	114	3.659201342	36.78112671
84	85	114	115	3.669512008	37.04857089
84	85	115	116	3.693386185	36.90965657
84	85	116	117	3.699457106	37.2005103
84	85	117	118	3.709245735	37.29463731
84	85	118	119	3.719314043	37.09085896
84	85	119	120	3.729477446	36.91965779
84	85	120	121	3.713745247	36.36923587
84	85	121	122	3.718058925	36.62259752
84	85	122	123	3.728040784	36.56552012
84	85	123	124	3.738130135	36.30460591
84	85	124	125	3.748322533	36.33688288
84	85	125	126	3.766478129	36.09129521
84	85	126	127	3.754112789	36.23242763
84	85	127	128	3.764641017	36.01121316
84	85	128	129	3.775285528	36.30620857
84	85	129	130	3.785938564	36.20922685
84	85	130	131	3.787515124	35.83104187
84	85	131	132	3.799985334	35.84281066
84	85	132	133	3.810565436	36.33969164
84	85	133	134	3.821042031	36.13948583
84	85	134	135	3.831652997	35.60605357
84	85	135	136	3.870429768	35.83930306
84	85	136	137	3.898096985	36.02946053
84	85	137	138	3.908488185	35.53957333
84	85	138	139	3.918789612	35.85212135
84	85	139	140	3.928987763	35.42308748
84	85	140	141	3.921807233	35.69371843
84	85	141	142	3.932373893	35.59423624
84	85	142	143	3.941836079	35.7257317
84	85	143	144	3.950970629	35.60451325
84	85	144	145	3.951431407	35.46104176
84	85	145	146	3.975982242	35.23730012
84	85	146	147	3.977909696	34.99401042
84	85	147	148	3.98556578	35.27584607
84	85	148	149	3.992772521	35.88595986
84	85	149	150	3.999637616	34.91305608
84	85	150	151	4.016378562	35.27997681
84	85	151	152	4.023121263	35.18431127
84	85	152	153	4.028400094	35.76966967
84	85	153	154	4.034768239	35.39948925
84	85	154	155	4.042866723	35.37169688
84	85	155	156	4.016867715	35.89861079
84	85	156	157	4.038469511	35.68663376
84	85	157	158	4.041646741	35.40024329
84	85	158	159	4.044356224	35.21593241
84	85	159	160	4.0466026	34.03187999
84	85	160	161	4.028290639	35.38265614
84	85	161	162	4.005070272	35.32280829
84	85	162	163	4.005830943	35.62702025
84	85	163	164	4.006241224	35.63536947
84	85	164	165	4.006193544	35.59539203
84	85	165	166	4.03575866	35.01662527
84	85	166	167	4.038280503	35.45698666
84	85	167	168	4.03743223	35.42227599
84	85	168	169	4.029501639	35.42040063
84	85	169	170	4.03144079	35.49731515
84	85	170	171	4.048122516	35.41116303
84	85	171	172	4.036445912	34.70210904
84	85	172	173	4.02606163	36.03633316
84	85	173	174	4.023535586	35.76805671
84	85	174	175	4.020808889	35.62067477
84	85	175	176	4.045865928	35.30906199
84	85	176	177	4.038025019	35.14660221
84	85	177	178	4.035254595	35.6848886
84	85	178	179	4.03217623	36.03747867
84	85	179	180	4.02878995	35.72503269
83	84	-180	-179	4.03625841	35.08114794
83	84	-179	-178	4.045695789	35.5978669
83	84	-178	-177	4.035883157	35.76458326
83	84	-177	-176	4.025467034	35.67505061
83	84	-176	-175	4.003924642	35.47476731
83	84	-175	-174	4.007943197	35.26755134
83	84	-174	-173	4.004092243	35.51759549
83	84	-173	-172	4.01397657	34.79079254
83	84	-172	-171	4.002187595	35.81898358
83	84	-171	-170	3.974184262	35.73153062
83	84	-170	-169	3.96606004	35.52619787
83	84	-169	-168	3.952895303	35.57425664
83	84	-168	-167	3.92261671	35.81120032
83	84	-167	-166	3.907733552	36.0905359
83	84	-166	-165	3.896122433	35.28841627
83	84	-165	-164	3.880531288	36.31129418
83	84	-164	-163	3.877630784	36.35871113
83	84	-163	-162	3.882414133	35.49702011
83	84	-162	-161	3.864752513	35.77132579
83	84	-161	-160	3.861884591	35.83561999
83	84	-160	-159	3.842238869	36.17186562
83	84	-159	-158	3.814604745	36.46951025
83	84	-158	-157	3.783622664	36.8235874
83	84	-157	-156	3.764099141	36.05826511
83	84	-156	-155	3.749022686	36.71043815
83	84	-155	-154	3.714293178	36.88791056
83	84	-154	-153	3.70046504	36.45459182
83	84	-153	-152	3.687869184	37.25695464
83	84	-152	-151	3.669181394	36.8107833
83	84	-151	-150	3.638518653	37.22781638
83	84	-150	-149	3.624761714	37.1123979
83	84	-149	-148	3.614257554	37.73769977
83	84	-148	-147	3.593231377	37.68923481
83	84	-147	-146	3.575275637	38.0349414
83	84	-146	-145	3.560558763	37.27850981
83	84	-145	-144	3.563360574	37.4809423
83	84	-144	-143	3.567319565	37.10989972
83	84	-143	-142	3.552675732	37.94471956
83	84	-142	-141	3.541119342	37.55526797
83	84	-141	-140	3.553125467	37.63534852
83	84	-140	-139	3.53772725	37.54096006
83	84	-139	-138	3.540660393	37.76137096
83	84	-138	-137	3.523422366	38.86673273
83	84	-137	-136	3.52013712	37.90024587
83	84	-136	-135	3.51201887	38.54230749
83	84	-135	-134	3.532869661	38.2116945
83	84	-134	-133	3.519857854	38.27849746
83	84	-133	-132	3.511232703	38.61004438
83	84	-132	-131	3.51477947	38.27678584
83	84	-131	-130	3.514518562	38.42490541
83	84	-130	-129	3.50577187	37.95337959
83	84	-129	-128	3.521989696	38.10475847
83	84	-128	-127	3.549788283	38.72496065
83	84	-127	-126	3.558623358	38.63301012
83	84	-126	-125	3.552827735	38.03351861
83	84	-125	-124	3.583170386	37.84000437
83	84	-124	-123	3.590425163	38.50900596
83	84	-123	-122	3.599577841	38.25175506
83	84	-122	-121	3.613497735	38.33489756
83	84	-121	-120	3.631391684	37.78030416
83	84	-120	-119	3.638395613	37.47363449
83	84	-119	-118	3.63850901	37.67596005
83	84	-118	-117	3.665768468	37.71705063
83	84	-117	-116	3.68089051	37.93179234
83	84	-116	-115	3.704026404	37.28676976
83	84	-115	-114	3.732840144	37.50044771
83	84	-114	-113	3.729466674	37.63938177
83	84	-113	-112	3.738778405	37.63380394
83	84	-112	-111	3.75487178	37.65022925
83	84	-111	-110	3.766780714	37.21451735
83	84	-110	-109	3.78004821	37.87626357
83	84	-109	-108	3.762362337	37.61547771
83	84	-108	-107	3.780617331	37.13674332
83	84	-107	-106	3.796630876	37.22978833
83	84	-106	-105	3.8244446	37.38410118
83	84	-105	-104	3.865979436	36.44420263
83	84	-104	-103	3.892072668	36.54791804
83	84	-103	-102	3.896779716	36.44572528
83	84	-102	-101	3.911518116	36.46538445
83	84	-101	-100	3.943317196	35.39712434
83	84	-100	-99	3.974353116	35.9967042
83	84	-99	-98	3.975665255	35.96794481
83	84	-98	-97	3.995597227	36.12373347
83	84	-97	-96	4.008909956	34.64854945
83	84	-96	-95	4.009653907	35.727208
83	84	-95	-94	4.037981838	35.5555354
83	84	-94	-93	4.072626414	35.47682541
83	84	-93	-92	4.075488183	34.8907234
83	84	-92	-91	4.086849285	35.00402245
83	84	-91	-90	4.093789557	35.24291587
83	84	-90	-89	4.120744953	34.59379966
83	84	-89	-88	4.115150376	34.67751904
83	84	-88	-87	4.139288354	34.93750746
83	84	-87	-86	4.153204353	34.73408576
83	84	-86	-85	4.141596066	34.58536204
83	84	-85	-84	4.143518794	34.10614205
83	84	-84	-83	4.162225674	34.66654609
83	84	-83	-82	4.177502169	34.29707012
83	84	-82	-81	4.184986332	34.14495982
83	84	-81	-80	4.201656007	34.33514533
83	84	-80	-79	4.192651165	33.98467469
83	84	-79	-78	4.18332761	34.04544914
83	84	-78	-77	4.183510179	34.2581063
83	84	-77	-76	4.188624552	34.05912433
83	84	-76	-75	4.193968424	33.51030497
83	84	-75	-74	4.202319323	34.48277482
83	84	-74	-73	4.210210531	34.00137718
83	84	-73	-72	4.195357185	34.6288174
83	84	-72	-71	4.198973596	33.97354807
83	84	-71	-70	4.181658025	33.93674127
83	84	-70	-69	4.178714222	34.37998714
83	84	-69	-68	4.174469869	33.9646053
83	84	-68	-67	4.162220893	34.28688262
83	84	-67	-66	4.165875198	34.17440257
83	84	-66	-65	4.186216265	34.30598736
83	84	-65	-64	4.198146726	34.17256995
83	84	-64	-63	4.197406015	33.60759101
83	84	-63	-62	4.212687394	34.20501497
83	84	-62	-61	4.217084796	33.64182983
83	84	-61	-60	4.200409419	34.30209445
83	84	-60	-59	4.192690293	33.84735084
83	84	-59	-58	4.21590744	33.55547379
83	84	-58	-57	4.205376016	34.05692152
83	84	-57	-56	4.205251621	34.1526215
83	84	-56	-55	4.223206363	34.14309725
83	84	-55	-54	4.241387385	34.17549617
83	84	-54	-53	4.258566637	34.14475115
83	84	-53	-52	4.24672859	34.04203627
83	84	-52	-51	4.251594814	34.07383409
83	84	-51	-50	4.260150804	33.93224807
83	84	-50	-49	4.252857142	34.08493968
83	84	-49	-48	4.28328854	33.72506948
83	84	-48	-47	4.274841657	33.8899987
83	84	-47	-46	4.278994291	33.80269596
83	84	-46	-45	4.283613374	33.75886432
83	84	-45	-44	4.27205501	33.99250686
83	84	-44	-43	4.295434387	33.54294289
83	84	-43	-42	4.314220428	33.96980277
83	84	-42	-41	4.31786096	33.83663443
83	84	-41	-40	4.324471996	33.77704744
83	84	-40	-39	4.347806476	33.81134208
83	84	-39	-38	4.367739751	33.28690519
83	84	-38	-37	4.395723211	33.18507542
83	84	-37	-36	4.39968638	33.56347473
83	84	-36	-35	4.418684328	33.19221165
83	84	-35	-34	4.425771832	32.89678912
83	84	-34	-33	4.447665827	33.31363415
83	84	-33	-32	4.451779025	33.46132891
83	84	-32	-31	4.4552834	32.62657036
83	84	-31	-30	4.472356103	33.55179873
83	84	-30	-29	4.453353274	33.0394987
83	84	-29	-28	4.450042514	33.44708816
83	84	-28	-27	4.457483141	33.4931974
83	84	-27	-26	4.46028086	33.12069093
83	84	-26	-25	4.450663122	33.51538668
83	84	-25	-24	4.435866644	33.58678135
83	84	-24	-23	4.45632371	33.25284623
83	84	-23	-22	4.45078588	32.96726905
83	84	-22	-21	4.44333226	32.94931235
83	84	-21	-20	4.453008561	33.38731766
83	84	-20	-19	4.43896795	32.72829725
83	84	-19	-18	4.43464856	33.40500723
83	84	-18	-17	4.428272543	33.74785955
83	84	-17	-16	4.427022265	33.15373717
83	84	-16	-15	4.414969155	32.89018596
83	84	-15	-14	4.415967155	32.56062754
83	84	-14	-13	4.422095981	33.47182023
83	84	-13	-12	4.398595192	33.21454277
83	84	-12	-11	4.393918964	32.58098506
83	84	-11	-10	4.396959096	33.4905554
83	84	-10	-9	4.386314879	33.01154897
83	84	-9	-8	4.363676704	33.20972364
83	84	-8	-7	4.360200648	33.45829944
83	84	-7	-6	4.351576053	33.71864906
83	84	-6	-5	4.341608971	34.00476689
83	84	-5	-4	4.311825949	33.19219818
83	84	-4	-3	4.320568978	33.35102811
83	84	-3	-2	4.299830156	33.66580804
83	84	-2	-1	4.290586888	33.87948528
83	84	-1	0	4.288081777	33.63261472
83	84	0	1	4.265227016	33.89466831
83	84	1	2	4.238818307	34.22787731
83	84	2	3	4.195383245	33.69074157
83	84	3	4	4.183026824	34.1588775
83	84	4	5	4.161401316	34.62666077
83	84	5	6	4.143232791	34.72822216
83	84	6	7	4.118267143	34.63915207
83	84	7	8	4.101607558	34.47520482
83	84	8	9	4.083512484	34.64041666
83	84	9	10	4.072369333	34.52184073
83	84	10	11	4.039450455	35.47838721
83	84	11	12	4.006333466	35.39884812
83	84	12	13	4.009540276	35.60871875
83	84	13	14	3.991868757	36.13000542
83	84	14	15	3.960130384	34.99180839
83	84	15	16	3.946991832	35.42439144
83	84	16	17	3.926735851	35.79602924
83	84	17	18	3.887623866	36.52722225
83	84	18	19	3.870837998	35.98635492
83	84	19	20	3.846133907	36.47139661
83	84	20	21	3.823773595	36.29292128
83	84	21	22	3.803535224	36.51324999
83	84	22	23	3.784262366	36.63262523
83	84	23	24	3.768398388	36.78456025
83	84	24	25	3.756777154	36.31520629
83	84	25	26	3.734562854	36.53632953
83	84	26	27	3.717092848	37.05218625
83	84	27	28	3.708701086	37.13418435
83	84	28	29	3.693508078	36.39479758
83	84	29	30	3.695494405	36.96218424
83	84	30	31	3.664055272	37.89401778
83	84	31	32	3.663499498	37.00842999
83	84	32	33	3.629981166	37.76930819
83	84	33	34	3.612792685	37.50809761
83	84	34	35	3.611507019	37.72792461
83	84	35	36	3.593105186	37.93216201
83	84	36	37	3.573958111	38.16726452
83	84	37	38	3.548388557	38.08159568
83	84	38	39	3.533218389	38.00525144
83	84	39	40	3.507355043	38.2284396
83	84	40	41	3.507369126	38.29025309
83	84	41	42	3.481350351	38.26000461
83	84	42	43	3.451345197	38.4136038
83	84	43	44	3.437656082	38.73631345
83	84	44	45	3.437388915	39.01637038
83	84	45	46	3.40923827	40.00104648
83	84	46	47	3.403156437	39.56624746
83	84	47	48	3.403297925	39.68736959
83	84	48	49	3.390249983	39.5111403
83	84	49	50	3.38642573	39.08711472
83	84	50	51	3.377757992	38.98515248
83	84	51	52	3.342272372	39.15246248
83	84	52	53	3.322913277	39.44551916
83	84	53	54	3.310609809	39.58480453
83	84	54	55	3.308356887	39.43790909
83	84	55	56	3.311483866	39.44519597
83	84	56	57	3.313651282	39.27147226
83	84	57	58	3.305553499	39.20893158
83	84	58	59	Below_detection_limit	-----
83	84	59	60	Below_detection_limit	-----
83	84	60	61	Below_detection_limit	-----
83	84	61	62	Below_detection_limit	-----
83	84	62	63	Below_detection_limit	-----
83	84	63	64	Below_detection_limit	-----
83	84	64	65	Below_detection_limit	-----
83	84	65	66	Below_detection_limit	-----
83	84	66	67	Below_detection_limit	-----
83	84	67	68	Below_detection_limit	-----
83	84	68	69	Below_detection_limit	-----
83	84	69	70	Below_detection_limit	-----
83	84	70	71	Below_detection_limit	-----
83	84	71	72	Below_detection_limit	-----
83	84	72	73	Below_detection_limit	-----
83	84	73	74	Below_detection_limit	-----
83	84	74	75	Below_detection_limit	-----
83	84	75	76	Below_detection_limit	-----
83	84	76	77	Below_detection_limit	-----
83	84	77	78	Below_detection_limit	-----
83	84	78	79	Below_detection_limit	-----
83	84	79	80	Below_detection_limit	-----
83	84	80	81	Below_detection_limit	-----
83	84	81	82	Below_detection_limit	-----
83	84	82	83	Below_detection_limit	-----
