#FORMAT      : EMSA/MAS Spectral Data File
#VERSION     : 1.0
#TITLE       : Spectrum 139
#DATE        : 19-APR-2019
#TIME        : 18:59
#OWNER       : 
#NPOINTS     : 2048.0
#NCOLUMNS    : 1.0
#XUNITS      : keV
#YUNITS      : counts
#DATATYPE    : XY
#XPERCHAN    : 0.005
#OFFSET      : -0.1
#SIGNALTYPE  : EDS
#CHOFFSET    : 20.0
#LIVETIME    : 60.026439667
#REALTIME    : 62.514938354
#BEAMKV      : 10.0
#MAGCAM      : 2000.0
#XTILTSTGE   : 0.0
#AZIMANGLE   : 0.0
#ELEVANGLE   : 35.0
#XPOSITION mm: -10.3938
#YPOSITION mm: -9.5002
#ZPOSITION mm: 6.0001
##OXINSTPT   : 4
##OXINSTSTROB: 53.24
##OXINSTELEMS: 6,8,20,38
##OXINSTLABEL: 6, 0.277, C K?1_2
##OXINSTLABEL: 8, 0.525, O K?1
##OXINSTLABEL: 20, 3.692, Ca K?1
##OXINSTLABEL: 20, 4.013, Ca K?1
##OXINSTLABEL: 20, 0.341, Ca L?1,2
##OXINSTLABEL: 20, 0.303, Ca Ll
##OXINSTLABEL: 38, 1.807, Sr L?1
##OXINSTLABEL: 38, 1.649, Sr L?
##OXINSTLABEL: 38, 1.582, Sr Ll
##OXINSTLABEL: 38, 0.114, Sr M?
#SPECTRUM    : Spectral Data Starts Here
1.95000, 88.0
1.95500, 97.0
1.96000, 94.0
1.96500, 98.0
1.97000, 108.0
1.97500, 120.0
1.98000, 121.0
1.98500, 134.0
1.99000, 143.0
1.99500, 151.0
2.00000, 163.0
2.00500, 174.0
2.01000, 210.0
2.01500, 220.0
2.02000, 233.0
2.02500, 270.0
2.03000, 283.0
2.03500, 311.0
2.04000, 322.0
2.04500, 310.0
2.05000, 314.0
2.05500, 335.0
2.06000, 345.0
2.06500, 360.0
2.07000, 330.0
2.07500, 312.0
2.08000, 342.0
2.08500, 308.0
2.09000, 298.0
2.09500, 320.0
2.10000, 304.0
2.10500, 275.0
2.11000, 259.0
2.11500, 282.0
2.12000, 276.0
2.12500, 253.0
2.13000, 251.0
2.13500, 234.0
2.14000, 225.0
2.14500, 207.0
2.15000, 197.0
2.15500, 195.0
2.16000, 172.0
2.16500, 155.0
2.17000, 155.0
2.17500, 151.0
2.18000, 125.0
2.18500, 105.0
2.19000, 98.0
2.19500, 87.0
2.20000, 98.0
2.20500, 95.0
2.21000, 72.0
2.21500, 67.0
2.22000, 63.0
2.22500, 64.0
2.23000, 71.0
2.23500, 63.0
2.24000, 58.0
2.24500, 53.0
2.25000, 56.0
2.25500, 60.0
2.26000, 61.0
2.26500, 63.0
2.27000, 60.0
2.27500, 57.0
2.28000, 57.0
2.28500, 55.0
2.29000, 61.0
